iter	RMSE
180	17.51741535
181	17.51734093
182	17.51732137
183	17.51724015
184	17.51723596
185	17.51718117
186	17.51709257
187	17.51707877
188	17.51704801
189	17.51699328
190	17.51697269
191	17.51690959
192	17.51681638
193	17.51680656
194	17.51674537
195	17.51668515
196	17.51666159
197	17.51662021
198	17.51657144
199	17.51653665
200	17.51645427
201	17.51640771
202	17.51640644
203	17.51640301
204	17.51637203
205	17.51637189
206	17.51635972
207	17.51628346
208	17.51628338
209	17.51624841
210	17.51624396
211	17.5162017
212	17.51616342
213	17.51614228
214	17.51605809
215	17.51604699
216	17.51596615
217	17.51586186
218	17.5157842
219	17.51575619
220	17.51571276
221	17.51570169
222	17.51564317
223	17.51556901
224	17.51556796
225	17.51553457
226	17.51553431
227	17.51550716
228	17.51544872
229	17.51540822
230	17.51537118
231	17.51533572
232	17.51527192
233	17.51522482
234	17.51519857
235	17.51514703
236	17.51509776
237	17.51504365
238	17.51503151
239	17.51499906
240	17.5149429
241	17.51488839
242	17.51485471
243	17.51483982
244	17.51483688
245	17.51475381
246	17.51473155
247	17.51469149
248	17.51469149
249	17.51467613
250	17.51466705
251	17.51464805
252	17.51462538
253	17.51455836
254	17.51455683
255	17.51455607
256	17.51451532
257	17.51446717
258	17.51439829
259	17.51436407
260	17.51436404
261	17.51431567
262	17.51426393
263	17.5141993
264	17.51418921
265	17.51412942
266	17.51412443
267	17.51410017
268	17.51407333
269	17.51403218
270	17.51402454
271	17.51401625
272	17.5140063
273	17.51392902
274	17.51387989
275	17.51383092
276	17.51380726
277	17.51379349
278	17.51379349
279	17.51379241
280	17.51379171
281	17.51376174
282	17.51376148
283	17.51374274
284	17.51374272
285	17.51373893
286	17.51366923
287	17.51366564
288	17.51365061
289	17.51365061
290	17.51360538
291	17.51360498
292	17.51349765
293	17.51343359
294	17.51341871
295	17.51341869
296	17.51340856
297	17.51333292
298	17.51333051
299	17.51327088
300	17.51324714
301	17.51323364
302	17.51322138
303	17.51322138
304	17.51322138
305	17.51322137
306	17.51316838
307	17.51310118
308	17.51302224
309	17.513017
310	17.51296423
311	17.5128875
312	17.51285394
313	17.51280666
314	17.51280527
315	17.51277737
316	17.51272869
317	17.51269035
318	17.51264378
319	17.51259709
320	17.51256074
321	17.51255971
322	17.51253955
323	17.51252886
324	17.51252874
325	17.51249935
326	17.51249637
327	17.51249637
328	17.51245455
329	17.51241188
330	17.51240803
331	17.51240794
332	17.51237081
333	17.51237081
334	17.5122995
335	17.51226264
336	17.51220826
337	17.51220825
338	17.5121953
339	17.51219527
340	17.51218909
341	17.51215882
342	17.51215181
343	17.51212348
344	17.51206381
345	17.51202543
346	17.51197861
347	17.51197718
348	17.51194513
349	17.5119279
350	17.51187544
351	17.51187544
352	17.51187544
353	17.51186525
354	17.51181101
355	17.51178716
356	17.51177963
357	17.51176165
358	17.51176165
359	17.51176165
360	17.51172719
361	17.51172536
362	17.51164422
363	17.51159357
364	17.51159268
365	17.5115051
366	17.51146038
367	17.51143187
368	17.51142808
369	17.51142808
370	17.51142808
371	17.51136158
372	17.51134242
373	17.51130593
374	17.51128288
375	17.51128288
376	17.51123677
377	17.51117594
378	17.51112521
379	17.51112436
380	17.51110701
381	17.51110647
382	17.51110199
383	17.51109352
384	17.51108581
385	17.5110858
386	17.51106957
387	17.51099859
388	17.51096301
389	17.51096301
390	17.51096258
391	17.51095075
392	17.5109396
393	17.51090408
394	17.51087404
395	17.51077892
396	17.51075467
397	17.51075442
398	17.51075439
399	17.51070302
400	17.51065527
401	17.51065527
402	17.51057076
403	17.51054604
404	17.51054466
405	17.51052862
406	17.51048329
407	17.51048328
408	17.51043858
409	17.51043834
410	17.51043794
411	17.51036532
412	17.51033737
413	17.5103149
414	17.51031465
415	17.51030765
416	17.51029163
417	17.51024988
418	17.51024844
419	17.51016338
420	17.5101044
421	17.51008846
422	17.51005856
423	17.51005812
424	17.51002117
425	17.50996565
426	17.50995575
427	17.50988091
428	17.50980749
429	17.50976484
430	17.50970897
431	17.50970825
432	17.50970794
433	17.50965237
434	17.50965172
435	17.50962172
436	17.50960576
437	17.50958255
438	17.50956566
439	17.5094952
440	17.50949503
441	17.50943533
442	17.50939397
443	17.50934218
444	17.50932646
445	17.50926227
446	17.50922042
447	17.50921742
448	17.50918486
449	17.50912557
450	17.50910987
451	17.50897435
452	17.50889325
453	17.50888131
454	17.50881885
455	17.50881851
456	17.5088103
457	17.50876395
458	17.50866031
459	17.50863035
460	17.50861122
461	17.50857927
462	17.50847773
463	17.50841046
464	17.50833646
465	17.50832089
466	17.50821806
467	17.50818268
468	17.50815852
469	17.50814106
470	17.50812919
471	17.50806573
472	17.50805481
473	17.50799979
474	17.50795452
475	17.50789743
476	17.50783147
477	17.50781329
478	17.50775933
479	17.50771696
480	17.50766565
481	17.50761241
482	17.50747547
483	17.50736761
484	17.50728507
485	17.5071533
486	17.50715082
487	17.5071085
488	17.50707078
489	17.50705578
490	17.50702922
491	17.50691775
492	17.50688115
493	17.50676322
494	17.50675683
495	17.50663676
496	17.50653126
497	17.50651889
498	17.50648716
499	17.50643537
500	17.50636737
501	17.50631715
502	17.50628223
503	17.50623309
504	17.50615967
505	17.50603441
506	17.50599272
507	17.50598491
508	17.50589868
509	17.50581789
510	17.50572308
511	17.50568245
512	17.50560844
513	17.50545434
514	17.50541783
515	17.50536856
516	17.50530052
517	17.50522936
518	17.50510606
519	17.50508651
520	17.50504104
521	17.50501253
522	17.5049746
523	17.50488717
524	17.50480376
525	17.50476517
526	17.50475635
527	17.50472369
528	17.50465922
529	17.50456092
530	17.50450636
531	17.50447117
532	17.50439737
533	17.5043284
534	17.50425303
535	17.50418028
536	17.5040509
537	17.50397324
538	17.50394111
539	17.50390017
540	17.50384462
541	17.50378782
542	17.50373
543	17.50362922
544	17.50351905
545	17.50349312
546	17.50345999
547	17.50343677
548	17.50342547
549	17.5033909
550	17.50331616
551	17.5031877
552	17.50312611
553	17.50312128
554	17.50305163
555	17.50298311
556	17.50287373
557	17.50280796
558	17.50277699
559	17.50270669
560	17.50262577
561	17.50255464
562	17.50246004
563	17.50242096
564	17.50240802
565	17.50236896
566	17.50227716
567	17.5022093
568	17.50202054
569	17.50198385
570	17.50197048
571	17.50191199
572	17.50185274
573	17.50183092
574	17.50171624
575	17.50171035
576	17.50167716
577	17.50167667
578	17.50164209
579	17.50160247
580	17.50158106
581	17.50152999
582	17.50150244
583	17.50147945
584	17.50147416
585	17.50142639
586	17.50139397
587	17.50136349
588	17.50135999
589	17.50129059
590	17.5012776
591	17.50116139
592	17.5011234
593	17.50107918
594	17.50099214
595	17.50098477
596	17.50089994
597	17.50087119
598	17.50069767
599	17.50063547
600	17.50057969
601	17.50055658
602	17.50048096
603	17.5004011
604	17.50037182
605	17.50033661
606	17.50030882
607	17.50029213
608	17.50014233
609	17.50012454
610	17.5001114
611	17.50003702
612	17.49995593
613	17.49992838
614	17.49990291
615	17.49987538
616	17.49978664
617	17.49970912
618	17.4995756
619	17.49954873
620	17.49951532
621	17.49944647
622	17.49925523
623	17.49919023
624	17.49914984
625	17.49907081
626	17.49899887
627	17.49899523
628	17.49895055
629	17.49888219
630	17.49886519
631	17.49880972
632	17.49879316
633	17.49879087
634	17.49872294
635	17.49872065
636	17.49870616
637	17.4986972
638	17.4986855
639	17.49866751
640	17.4986641
641	17.49861786
642	17.4985295
643	17.49852137
644	17.49851291
645	17.49849696
646	17.49846148
647	17.4984008
648	17.49829636
649	17.49827692
650	17.4982524
651	17.49810729
652	17.49802724
653	17.4979974
654	17.49798583
655	17.4979704
656	17.49788543
657	17.49782301
658	17.49777416
659	17.4976905
660	17.49766449
661	17.49761186
662	17.49760732
663	17.4975442
664	17.49750206
665	17.49745442
666	17.49744084
667	17.49740046
668	17.49738205
669	17.49729357
670	17.49724505
671	17.49720647
672	17.49718057
673	17.49711033
674	17.49702036
675	17.49696026
676	17.49688965
677	17.49685673
678	17.49676354
679	17.49674661
680	17.49668772
681	17.49666133
682	17.49664668
683	17.49660215
684	17.49658149
685	17.49654777
686	17.49648241
687	17.49641863
688	17.49639025
689	17.49629329
690	17.49618198
691	17.49615177
692	17.49614025
693	17.49612555
694	17.49611111
695	17.49608712
696	17.49607382
697	17.49606612
698	17.49604715
699	17.49599262
700	17.49597419
701	17.495879
702	17.49574576
703	17.49570749
704	17.49563645
705	17.49557487
706	17.49555142
707	17.49546249
708	17.4954307
709	17.49542834
710	17.49536752
711	17.49533055
712	17.49530404
713	17.49528219
714	17.49525561
715	17.49517306
716	17.49513141
717	17.49501527
718	17.49494108
719	17.4949214
720	17.494808
721	17.4947718
722	17.49475987
723	17.49475034
724	17.49473342
725	17.49467968
726	17.49459374
727	17.49457001
728	17.49452933
729	17.494515
730	17.49449025
731	17.49440063
732	17.49431282
733	17.49427779
734	17.49420186
735	17.4941458
736	17.49413402
737	17.49411708
738	17.49409651
739	17.49407691
740	17.49406907
741	17.49405954
742	17.49400993
743	17.49400217
744	17.49396757
745	17.49395221
746	17.49390164
747	17.49382871
748	17.49381043
749	17.49375013
750	17.49372941
751	17.49369446
752	17.49366746
753	17.49363776
754	17.49362873
755	17.4936107
756	17.49359565
757	17.49354681
758	17.49349257
759	17.49346372
760	17.49343499
761	17.49342054
762	17.49325914
763	17.49318022
764	17.49316877
765	17.49316291
766	17.49303349
767	17.49300454
768	17.4929826
769	17.49287584
770	17.49284765
771	17.4928022
772	17.49274862
773	17.49267907
774	17.49265392
775	17.4926215
776	17.49261307
777	17.49259384
778	17.492584
779	17.49255017
780	17.49254964
781	17.4924672
782	17.49242316
783	17.4924057
784	17.49234932
785	17.49231242
786	17.49227568
787	17.49221892
788	17.49216474
789	17.49215132
790	17.4920772
791	17.492007
792	17.49196678
793	17.4919175
794	17.4919123
795	17.49181451
796	17.49174555
797	17.49172444
798	17.4916651
799	17.49156963
800	17.49155854
801	17.49154705
802	17.4914979
803	17.49149302
804	17.49143468
805	17.49139863
806	17.49136094
807	17.49132405
808	17.49128025
809	17.49124741
810	17.49121884
811	17.4911663
812	17.49104358
813	17.49101143
814	17.49094063
815	17.49087118
816	17.49082207
817	17.49079482
818	17.49070492
819	17.49067802
820	17.49056818
821	17.49054054
822	17.49045512
823	17.49044453
824	17.4904349
825	17.49040336
826	17.49035465
827	17.4902734
828	17.49023919
829	17.49017856
830	17.49016151
831	17.49013483
832	17.49006044
833	17.48996956
834	17.48988233
835	17.4898048
836	17.48979321
837	17.48977245
838	17.48973189
839	17.48967648
840	17.4896033
841	17.48956787
842	17.48951501
843	17.48944682
844	17.48942569
845	17.48938824
846	17.48933094
847	17.48926748
848	17.48923018
849	17.48918019
850	17.48916008
851	17.4890862
852	17.48901794
853	17.48898967
854	17.48896159
855	17.48895045
856	17.48892467
857	17.48890166
858	17.4888181
859	17.4887246
860	17.48864833
861	17.48857059
862	17.48855213
863	17.48851327
864	17.48842831
865	17.48838967
866	17.48833457
867	17.4883046
868	17.48828066
869	17.4882187
870	17.48820027
871	17.4881197
872	17.4880607
873	17.48801904
874	17.48795664
875	17.48790502
876	17.48787662
877	17.48783012
878	17.48775263
879	17.48771444
880	17.48768147
881	17.48758344
882	17.48755443
883	17.4874971
884	17.4874082
885	17.48737308
886	17.48734241
887	17.48732403
888	17.48724855
889	17.48718821
890	17.48713528
891	17.48708655
892	17.4869713
893	17.48697015
894	17.48693659
895	17.4869004
896	17.48680909
897	17.48674659
898	17.48672432
899	17.4866298
900	17.48659957
901	17.48657172
902	17.48654384
903	17.48649633
904	17.48648601
905	17.48641106
906	17.48638836
907	17.48635068
908	17.48630111
909	17.4862901
910	17.48622228
911	17.48616168
912	17.48613804
913	17.48612671
914	17.48609854
915	17.48608776
916	17.4860747
917	17.48605121
918	17.48598681
919	17.48595272
920	17.48584944
921	17.48577819
922	17.48574014
923	17.48570087
924	17.4856818
925	17.4856193
926	17.48559425
927	17.48555324
928	17.48553387
929	17.485441
930	17.48541186
931	17.48538093
932	17.48533257
933	17.48531447
934	17.48523672
935	17.48513983
936	17.48513257
937	17.48503444
938	17.48499186
939	17.48498399
940	17.4849591
941	17.48495046
942	17.48490615
943	17.4848017
944	17.4847421
945	17.48471533
946	17.48467367
947	17.48460745
948	17.48453983
949	17.48450392
950	17.48447856
951	17.48441857
952	17.48437381
953	17.48435354
954	17.48434375
955	17.48427091
956	17.48423651
957	17.4842284
958	17.48414345
959	17.48408765
960	17.48406614
961	17.48404475
962	17.48402787
963	17.48398064
964	17.48396182
965	17.4839346
966	17.48388905
967	17.48376693
