iter	Passed	Remaining
323	51803	267969
324	51840	267176
325	51982	266927
326	52142	266773
327	52224	266215
328	52409	266189
329	52535	265859
330	52743	265948
331	52958	266066
332	53057	265607
333	53161	265168
334	53332	265072
335	53368	264303
336	53403	263532
337	53594	263533
338	53728	263252
339	53790	262622
340	53961	262526
341	54070	262130
342	54209	261879
343	54259	261203
344	54423	261072
345	54522	260636
346	54622	260204
347	54725	259790
348	54969	260040
349	55117	259838
350	55185	259260
351	55246	258654
352	55392	258444
353	55498	258051
354	55628	257772
355	55698	257212
356	55785	256739
357	55825	256047
358	55871	255392
359	55972	254983
360	56134	254858
361	56174	254183
362	56325	254006
363	56423	253594
364	56586	253478
365	56693	253105
366	56811	252786
367	57067	253083
368	57130	252519
369	57297	252420
370	57481	252392
371	57783	252880
372	57971	252866
373	58176	252928
374	58233	252344
375	58451	252462
376	58537	252005
377	58790	252270
378	58843	251675
379	58928	251220
380	58994	250687
381	59051	250116
382	59220	250026
383	59289	249509
384	59469	249462
385	59574	249099
386	59713	248881
387	59933	249001
388	60151	249110
389	60327	249044
390	60390	248513
391	60446	247954
392	60584	247734
393	60738	247579
394	60852	247263
395	60972	246970
396	61036	246452
397	61283	246674
398	61535	246912
399	61615	246462
400	61664	245887
401	61896	246047
402	62053	245903
403	62089	245283
404	62221	245044
405	62404	245006
406	62570	244902
407	62705	244673
408	62940	244835
409	63097	244696
410	63301	244735
411	63479	244674
412	63598	244386
413	63799	244411
414	63859	243898
415	64041	243848
416	64081	243265
417	64183	242913
418	64333	242745
419	64523	242731
420	64752	242861
421	64940	242832
422	65207	243102
423	65397	243079
424	65543	242895
425	65665	242621
426	65891	242734
427	66168	243030
428	66279	242715
429	66384	242379
430	66532	242202
431	66675	242006
432	66812	241789
433	66883	241336
434	67102	241413
435	67197	241049
436	67415	241121
437	67577	240996
438	67668	240615
439	67764	240254
440	67827	239778
441	67982	239628
442	68105	239369
443	68216	239063
444	68386	238969
445	68593	238999
446	68835	239154
447	69027	239129
448	69177	238964
449	69360	238909
450	69570	238945
451	69819	239117
452	69859	238572
453	70072	238615
454	70306	238734
455	70456	238562
456	70650	238540
457	70791	238341
458	70987	238327
459	71169	238262
460	71392	238336
461	71505	238041
462	71676	237942
463	71860	237882
464	72032	237785
465	72258	237864
466	72446	237816
467	72667	237876
468	72838	237772
469	73006	237659
470	73170	237532
471	73410	237651
472	73603	237615
473	73779	237525
474	73977	237508
475	74206	237584
476	74264	237118
477	74438	237018
478	74635	236994
479	74780	236806
480	75012	236888
481	75193	236812
482	75378	236746
483	75574	236716
484	75771	236689
485	75985	236712
486	76142	236556
487	76342	236535
488	76544	236520
489	76712	236399
490	76895	236325
491	77079	236252
492	77293	236269
493	77527	236347
494	77708	236266
495	77928	236298
496	78105	236200
497	78270	236069
498	78463	236018
499	78681	236045
500	78868	235975
501	79037	235853
502	79206	235730
503	79457	235850
504	79676	235875
505	79880	235853
506	80057	235751
507	80216	235595
508	80452	235668
509	80670	235683
510	80852	235595
511	81020	235465
512	81212	235406
513	81413	235371
514	81659	235464
515	81850	235398
516	82031	235305
517	82224	235244
518	82380	235079
519	82590	235064
520	82827	235129
521	83105	235307
522	83443	235652
523	83668	235676
524	83817	235486
525	84010	235422
526	84240	235459
527	84428	235376
528	84625	235318
529	84794	235184
530	84976	235086
531	85189	235072
532	85380	234997
533	85590	234973
534	85840	235059
535	86045	235020
536	86227	234918
537	86432	234878
538	86631	234821
539	86857	234837
540	87035	234721
541	87246	234696
542	87458	234671
543	87661	234622
544	87831	234486
545	88028	234420
546	88212	234319
547	88407	234248
548	88627	234240
549	88841	234217
550	89064	234218
551	89237	234085
552	89451	234061
553	89695	234115
554	89929	234139
555	90192	234239
556	90350	234066
557	90504	233884
558	90678	233752
559	90891	233721
560	91076	233615
561	91266	233525
562	91478	233488
563	91671	233403
564	91897	233402
565	92118	233389
566	92302	233279
567	92496	233194
568	92743	233244
569	92951	233193
570	93166	233160
571	93348	233043
572	93567	233019
573	93769	232952
574	93978	232903
575	94200	232883
576	94386	232776
577	94550	232613
578	94762	232569
579	94929	232414
580	95149	232386
581	95347	232307
582	95525	232177
583	95763	232192
584	96008	232226
585	96208	232148
586	96399	232049
587	96604	231981
588	96757	231792
589	96939	231668
590	97162	231645
591	97323	231472
592	97487	231307
593	97685	231221
594	97871	231107
595	98110	231120
596	98252	230902
597	98463	230845
598	98661	230758
599	98872	230702
600	99080	230638
601	99255	230497
602	99440	230378
603	99628	230266
604	99889	230323
605	100044	230135
606	100261	230089
607	100478	230041
608	100712	230035
609	100918	229960
610	101117	229873
611	101332	229818
612	101518	229699
613	101683	229532
614	101859	229391
615	102042	229263
616	102262	229220
617	102488	229189
618	102696	229117
619	102889	229012
620	103075	228891
621	103303	228861
622	103527	228824
623	103761	228808
624	103963	228720
625	104202	228712
626	104379	228569
627	104576	228470
628	104791	228408
629	104962	228252
630	105166	228167
631	105349	228035
632	105563	227969
633	105784	227920
634	106003	227865
635	106288	227951
636	106503	227887
637	106684	227749
638	106841	227561
639	107035	227450
640	107194	227264
641	107421	227224
642	107622	227128
643	107821	227028
644	108023	226932
645	108269	226929
646	108469	226829
647	108665	226722
648	108849	226587
649	109008	226402
650	109189	226261
651	109349	226078
652	109536	225950
653	109741	225859
654	109900	225673
655	110101	225574
656	110323	225516
657	110472	225309
658	110685	225234
659	110948	225258
660	111229	225320
661	111386	225128
662	111627	225106
663	111822	224991
664	112016	224874
665	112179	224695
666	112363	224559
667	112556	224438
668	112803	224426
669	113011	224336
670	113214	224234
671	113394	224089
672	113640	224071
673	113881	224045
674	114120	224014
675	114297	223860
676	114501	223760
677	114661	223573
678	114865	223472
679	115071	223374
680	115291	223303
681	115523	223255
682	115764	223224
683	116002	223186
684	116196	223063
685	116453	223061
686	116675	222991
687	116851	222833
688	117028	222677
689	117235	222577
690	117444	222482
691	117696	222466
692	117883	222329
693	118096	222239
694	118419	222356
695	118712	222414
696	118878	222237
697	119115	222189
698	119315	222074
699	119484	221899
700	119713	221838
701	119934	221759
702	120138	221649
703	120361	221575
704	120611	221548
705	120828	221462
706	121018	221325
707	121174	221126
708	121352	220966
709	121528	220805
710	121726	220681
711	121928	220567
712	122079	220359
713	122277	220237
714	122512	220180
715	122753	220133
716	122983	220065
717	123205	219985
718	123404	219861
719	123580	219699
720	123780	219576
721	123997	219485
722	124216	219397
723	124451	219336
724	124685	219274
725	124858	219104
726	125065	218993
727	125259	218860
728	125463	218744
729	125668	218629
730	125881	218527
731	126085	218410
732	126274	218267
733	126520	218222
734	126702	218065
735	126884	217910
736	127082	217781
737	127268	217633
738	127515	217587
739	127705	217443
740	127890	217292
741	128066	217125
742	128268	217003
743	128473	216885
744	128729	216853
745	128943	216749
746	129156	216643
747	129343	216495
748	129561	216396
749	129775	216292
750	129976	216165
751	130140	215978
752	130312	215802
753	130514	215677
754	130710	215542
755	130884	215371
756	131099	215267
757	131271	215091
758	131468	214957
759	131663	214819
760	131862	214687
761	132056	214548
762	132257	214419
763	132432	214248
764	132660	214164
765	132887	214077
766	133121	214000
767	133342	213903
768	133524	213743
769	133750	213653
770	133947	213517
771	134172	213425
772	134369	213287
773	134526	213087
774	134718	212942
775	134942	212847
776	135164	212749
777	135384	212647
778	135601	212540
779	135839	212466
780	136079	212395
781	136337	212352
782	136571	212270
783	136757	212114
784	137011	212063
785	137244	211977
786	137450	211852
787	137663	211735
788	137881	211628
789	138079	211489
790	138292	211371
791	138508	211260
792	138746	211181
793	139034	211177
794	139255	211072
795	139455	210935
796	139660	210805
797	139851	210653
798	140051	210516
799	140249	210373
800	140464	210258
801	140672	210131
802	140870	209990
803	141069	209848
804	141232	209656
805	141381	209441
806	141547	209251
807	141776	209155
808	142025	209087
809	142237	208966
810	142449	208844
811	142654	208711
812	142922	208670
813	143154	208576
814	143452	208577
815	143676	208471
816	143916	208388
817	144139	208280
818	144381	208199
819	144627	208122
820	144879	208055
821	145134	207991
822	145406	207950
823	145630	207841
824	145877	207764
825	146099	207652
826	146240	207424
827	146467	207319
828	146625	207115
829	146843	206995
830	147043	206852
831	147229	206686
832	147450	206572
833	147657	206437
834	147867	206306
835	148101	206208
836	148293	206052
837	148502	205918
838	148772	205869
839	149000	205762
840	149366	205845
841	149609	205756
842	149808	205608
843	150012	205467
844	150262	205388
845	150510	205306
846	150741	205200
847	150935	205044
848	151146	204911
849	151358	204779
850	151581	204661
851	151793	204529
852	152017	204413
853	152274	204340
854	152480	204198
855	152656	204017
856	152845	203854
857	153064	203729
858	153291	203614
859	153522	203506
860	153728	203364
861	153961	203257
862	154180	203131
863	154408	203018
864	154630	202897
865	154819	202730
866	155056	202628
867	155246	202464
868	155525	202415
869	155818	202385
870	156074	202305
871	156296	202181
872	156498	202032
873	156700	201881
874	156936	201775
875	157111	201590
876	157352	201490
877	157586	201380
878	157777	201215
879	157977	201062
880	158200	200938
881	158438	200832
882	158691	200745
883	158892	200593
884	159136	200494
885	159341	200346
886	159497	200136
887	159679	199959
888	159833	199746
889	160028	199585
890	160211	199410
891	160422	199269
892	160623	199115
893	160811	198945
894	160969	198739
895	161168	198582
896	161383	198446
897	161597	198308
898	161779	198130
899	162034	198041
900	162250	197906
901	162476	197782
902	162682	197633
903	162833	197417
904	163058	197292
905	163279	197160
906	163531	197067
907	163832	197031
908	164050	196897
909	164236	196722
910	164401	196524
911	164562	196320
912	164775	196178
913	165017	196070
914	165232	195931
915	165409	195747
916	165663	195652
917	165926	195569
918	166134	195420
919	166334	195261
920	166535	195105
921	166775	194993
922	166954	194809
923	167177	194678
924	167410	194558
925	167631	194423
926	167927	194375
927	168113	194199
928	168341	194073
929	168578	193956
930	168777	193794
931	168982	193641
932	169169	193466
933	169307	193235
934	169540	193112
935	169737	192948
936	170012	192874
937	170253	192760
938	170414	192556
939	170591	192369
940	170805	192223
941	170995	192052
942	171244	191946
943	171444	191785
944	171723	191712
945	171950	191581
946	172186	191459
947	172426	191342
948	172634	191189
949	172825	191017
950	173073	190908
951	173296	190771
952	173573	190694
953	173730	190483
954	173955	190349
955	174108	190135
956	174295	189958
957	174513	189815
958	174720	189660
959	174893	189467
960	175087	189298
961	175289	189137
962	175539	189028
963	175775	188904
964	176005	188773
965	176214	188618
966	176387	188426
967	176587	188262
968	176752	188062
969	176970	187917
970	177108	187687
971	177315	187530
972	177551	187404
973	177764	187254
974	178036	187166
975	178257	187024
976	178543	186950
977	178762	186804
978	178947	186624
979	179154	186467
980	179386	186335
981	179598	186182
982	179752	185970
983	179954	185806
984	180176	185663
985	180353	185475
986	180539	185295
987	180743	185133
988	180973	184998
989	181158	184818
990	181391	184685
991	181642	184571
992	181880	184445
993	182077	184275
994	182287	184120
995	182541	184007
996	182795	183895
997	183016	183749
998	183248	183614
999	183525	183525
1000	183760	183393
1001	184088	183353
1002	184363	183260
1003	184571	183101
1004	184803	182965
1005	184986	182780
1006	185242	182666
1007	185433	182489
1008	185668	182356
1009	185907	182225
1010	186213	182161
1011	186471	182048
1012	186671	181880
1013	186937	181775
1014	187191	181659
1015	187422	181519
1016	187630	181357
1017	187871	181228
1018	188122	181107
1019	188353	180967
1020	188597	180839
1021	188833	180704
1022	189053	180552
1023	189246	180375
1024	189391	180152
1025	189551	179944
1026	189752	179775
1027	190034	179682
1028	190280	179555
1029	190459	179364
1030	190661	179195
1031	190902	179063
1032	191116	178905
1033	191371	178785
1034	191614	178655
1035	191874	178539
1036	192069	178363
1037	192272	178195
1038	192513	178061
1039	192725	177900
1040	192962	177762
1041	193223	177647
1042	193375	177431
1043	193613	177293
1044	193881	177183
1045	194157	177080
1046	194377	176926
1047	194584	176759
1048	194822	176621
1049	195107	176526
1050	195312	176357
1051	195503	176175
1052	195759	176053
1053	196014	175929
1054	196236	175775
1055	196496	175656
1056	196722	175505
1057	196961	175366
1058	197175	175205
1059	197379	175034
1060	197560	174843
1061	197813	174716
1062	198049	174574
1063	198307	174450
1064	198584	174343
1065	198803	174186
1066	199030	174035
1067	199246	173874
1068	199427	173683
1069	199612	173495
1070	199847	173350
1071	200054	173181
1072	200272	173021
1073	200473	172847
1074	200718	172711
1075	200938	172553
1076	201154	172391
1077	201363	172223
1078	201643	172116
1079	201866	171960
1080	202041	171763
1081	202240	171586
1082	202566	171517
1083	202819	171385
1084	203142	171313
1085	203358	171150
1086	203620	171025
1087	203830	170858
1088	204085	170726
1089	204364	170615
1090	204639	170501
1091	204893	170368
1092	205105	170201
1093	205367	170075
1094	205645	169962
1095	205897	169828
1096	206087	169641
1097	206294	169469
1098	206525	169317
1099	206767	169173
1100	206949	168980
1101	207084	168749
1102	207328	168607
1103	207565	168458
1104	207760	168276
1105	208009	168138
1106	208214	167963
1107	208423	167792
1108	208641	167628
1109	208875	167477
1110	209117	167331
1111	209347	167176
1112	209506	166965
1113	209694	166776
1114	210000	166681
1115	210236	166531
1116	210491	166395
1117	210705	166227
1118	210937	166072
1119	211091	165857
1120	211302	165686
1121	211579	165567
1122	211831	165428
1123	211996	165221
1124	212240	165075
1125	212468	164918
1126	212734	164789
1127	212936	164610
1128	213119	164417
1129	213370	164276
1130	213621	164135
1131	213856	163981
1132	214057	163802
1133	214299	163654
1134	214559	163518
1135	214761	163339
1136	214979	163172
1137	215179	162991
1138	215439	162856
1139	215682	162707
1140	215927	162560
1141	216143	162391
1142	216303	162180
1143	216499	161995
1144	216681	161801
1145	216929	161656
1146	217114	161463
1147	217287	161261
1148	217524	161108
1149	217763	160955
1150	217945	160760
1151	218184	160607
1152	218408	160443
1153	218619	160270
1154	218856	160115
1155	219070	159944
1156	219365	159831
1157	219626	159693
1158	219832	159516
1159	220086	159373
1160	220355	159240
1161	220554	159057
1162	220737	158862
1163	220998	158723
1164	221243	158573
1165	221426	158379
1166	221637	158203
1167	221858	158036
1168	222089	157875
1169	222290	157693
1170	222525	157534
1171	222754	157372
1172	222925	157169
1173	223149	157002
1174	223366	156831
1175	223610	156679
1176	223797	156487
1177	223953	156272
1178	224190	156115
1179	224355	155908
1180	224605	155759
1181	224830	155593
1182	225049	155422
1183	225269	155253
1184	225509	155097
1185	225737	154932
1186	225903	154725
1187	226107	154544
1188	226284	154345
1189	226564	154215
1190	226744	154018
1191	226919	153818
1192	227114	153630
1193	227284	153426
1194	227545	153283
1195	227762	153111
1196	228066	152996
1197	228236	152792
1198	228547	152682
1199	228737	152491
1200	228974	152331
1201	229212	152172
1202	229343	151942
1203	229579	151781
1204	229834	151633
1205	230049	151459
1206	230297	151305
1207	230522	151137
1208	230720	150951
1209	230952	150787
1210	231146	150598
1211	231392	150443
1212	231608	150268
1213	231852	150111
1214	232067	149936
1215	232307	149777
1216	232458	149560
1217	232730	149421
1218	232924	149232
1219	233132	149051
1220	233363	148886
1221	233584	148713
1222	233820	148551
1223	233999	148352
1224	234226	148184
1225	234453	148015
1226	234645	147824
1227	234897	147671
1228	235103	147489
1229	235380	147352
1230	235571	147160
1231	235806	146996
1232	236079	146855
1233	236264	146659
1234	236503	146497
1235	236708	146314
1236	236903	146125
1237	237118	145948
1238	237332	145770
1239	237573	145609
1240	237769	145420
1241	237964	145231
1242	238181	145055
1243	238468	144921
1244	238755	144787
1245	238947	144595
1246	239130	144398
1247	239359	144229
1248	239617	144077
1249	239828	143896
1250	240068	143734
1251	240305	143569
1252	240504	143381
1253	240742	143216
1254	241004	143066
1255	241198	142875
1256	241496	142746
1257	241747	142588
1258	242008	142436
1259	242181	142233
1260	242385	142048
1261	242544	141836
1262	242764	141660
1263	243053	141524
1264	243245	141332
1265	243454	141149
1266	243629	140947
1267	243878	140787
1268	244110	140618
1269	244296	140422
1270	244542	140260
1271	244752	140078
1272	244962	139896
1273	245166	139710
1274	245449	139569
1275	245671	139393
1276	245907	139225
1277	246101	139033
1278	246304	138847
1279	246549	138684
1280	246735	138487
1281	246946	138305
1282	247181	138136
1283	247406	137961
1284	247674	137810
1285	247829	137597
1286	248126	137462
1287	248416	137323
1288	248661	137159
1289	248874	136977
1290	249095	136799
1291	249298	136612
1292	249551	136452
1293	249793	136285
1294	250041	136122
1295	250262	135945
1296	250461	135755
1297	250650	135559
1298	250908	135401
1299	251128	135222
1300	251338	135038
1301	251557	134859
1302	251836	134712
1303	251981	134493
1304	252156	134290
1305	252302	134071
1306	252592	133929
1307	252830	133760
1308	253009	133559
1309	253251	133392
1310	253516	133236
1311	253782	133081
1312	254034	132918
1313	254281	132752
1314	254572	132609
1315	254745	132405
1316	254906	132195
1317	255119	132011
1318	255341	131832
1319	255580	131662
1320	255941	131554
1321	256210	131399
1322	256440	131224
1323	256682	131055
1324	256950	130899
1325	257189	130728
1326	257371	130528
1327	257568	130335
1328	257759	130140
1329	258033	129986
1330	258226	129792
1331	258490	129633
1332	258715	129454
1333	258914	129262
1334	259141	129085
1335	259365	128906
1336	259581	128722
1337	259789	128535
1338	259967	128333
1339	260141	128129
1340	260329	127932
1341	260516	127734
1342	260751	127560
1343	261018	127401
1344	261163	127183
1345	261360	126991
1346	261543	126791
1347	261783	126619
1348	261961	126417
1349	262184	126236
1350	262323	126016
1351	262521	125823
1352	262742	125642
1353	263026	125491
1354	263443	125403
1355	263716	125245
1356	263948	125069
1357	264213	124907
1358	264403	124711
1359	264726	124577
1360	264994	124417
1361	265198	124226
1362	265618	124136
1363	265926	123995
1364	266177	123826
1365	266434	123659
1366	266705	123500
1367	267007	123354
1368	267245	123178
1369	267443	122984
1370	267712	122823
1371	267902	122625
1372	268310	122527
1373	268421	122293
1374	268581	122082
1375	268739	121870
1376	268946	121680
1377	269137	121483
1378	269358	121299
1379	269624	121135
1380	269851	120954
1381	270110	120787
1382	270324	120600
1383	270559	120422
1384	270767	120232
1385	271000	120053
1386	271223	119870
1387	271411	119671
1388	271620	119481
1389	271801	119279
1390	272031	119099
1391	272301	118936
1392	272480	118733
1393	272671	118535
1394	272873	118343
1395	273059	118143
1396	273271	117954
1397	273490	117768
1398	273695	117577
1399	273906	117388
1400	274105	117194
1401	274274	116987
1402	274482	116797
1403	274752	116632
1404	274961	116442
1405	275166	116251
1406	275371	116059
1407	275623	115887
1408	275807	115686
1409	276056	115512
1410	276207	115298
1411	276395	115099
1412	276655	114930
1413	276957	114778
1414	277119	114568
1415	277336	114381
1416	277520	114181
1417	277774	114008
1418	278002	113826
1419	278206	113633
1420	278404	113438
1421	278619	113250
1422	278795	113046
1423	278981	112846
1424	279189	112655
1425	279386	112460
1426	279558	112254
1427	279761	112061
1428	279990	111878
1429	280228	111699
1430	280388	111489
1431	280634	111313
1432	280861	111129
1433	281036	110924
1434	281196	110715
1435	281506	110563
1436	281730	110378
1437	281972	110200
1438	282174	110006
1439	282358	109806
1440	282594	109625
1441	282821	109441
1442	283035	109251
1443	283193	109041
1444	283421	108857
1445	283658	108676
1446	283852	108479
1447	284071	108292
1448	284262	108094
1449	284544	107930
1450	284790	107753
1451	284960	107547
1452	285215	107372
1453	285399	107172
1454	285647	106994
1455	285875	106810
1456	286094	106622
1457	286307	106432
1458	286467	106222
1459	286633	106015
1460	286906	105847
1461	287124	105658
1462	287340	105469
1463	287544	105276
1464	287764	105088
1465	287969	104894
1466	288171	104700
1467	288401	104516
1468	288601	104320
1469	288807	104127
1470	289012	103934
1471	289205	103736
1472	289367	103527
1473	289588	103340
1474	289815	103154
1475	290028	102964
1476	290240	102773
1477	290522	102606
1478	290695	102401
1479	290925	102217
1480	291144	102028
1481	291388	101848
1482	291586	101652
1483	291879	101489
1484	292094	101298
1485	292374	101130
1486	292584	100938
1487	292753	100732
1488	292957	100538
1489	293120	100329
1490	293279	100120
1491	293494	99929
1492	293689	99732
1493	293904	99542
1494	294144	99359
1495	294353	99167
1496	294607	98989
1497	294790	98788
1498	295045	98611
1499	295270	98423
1500	295426	98213
1501	295675	98033
1502	295919	97852
1503	296119	97656
1504	296373	97478
1505	296599	97291
1506	296764	97083
1507	296997	96898
1508	297278	96728
1509	297459	96526
1510	297663	96331
1511	297832	96125
1512	297989	95916
1513	298151	95707
1514	298374	95519
1515	298615	95336
1516	298840	95148
1517	299055	94957
1518	299351	94791
1519	299555	94596
1520	299768	94404
1521	299977	94211
1522	300176	94014
1523	300398	93825
1524	300595	93628
1525	300907	93466
1526	301174	93291
1527	301339	93083
1528	301543	92888
1529	301754	92695
1530	301947	92497
1531	302153	92302
1532	302335	92100
1533	302527	91901
1534	302735	91708
1535	302958	91518
1536	303190	91332
1537	303389	91135
1538	303583	90936
1539	303836	90756
1540	304057	90566
1541	304222	90359
1542	304404	90157
1543	304587	89955
1544	304850	89778
1545	305031	89575
1546	305264	89389
1547	305434	89183
1548	305700	89006
1549	305952	88824
1550	306159	88630
1551	306362	88434
1552	306535	88230
1553	306721	88029
1554	306934	87836
1555	307176	87652
1556	307437	87472
1557	307636	87275
1558	307864	87086
1559	308033	86881
1560	308333	86712
1561	308501	86506
1562	308749	86323
1563	309029	86148
1564	309263	85961
1565	309546	85787
1566	309720	85583
1567	309956	85396
1568	310183	85206
1569	310395	85012
1570	310615	84821
1571	310859	84635
1572	311086	84446
1573	311364	84270
1574	311559	84071
1575	311775	83878
1576	311972	83680
1577	312148	83476
1578	312300	83266
1579	312515	83073
1580	312723	82878
1581	312944	82686
1582	313124	82484
1583	313373	82300
1584	313589	82107
1585	313732	81894
1586	313923	81695
1587	314129	81499
1588	314363	81311
1589	314528	81104
1590	314807	80927
1591	315191	80777
1592	315479	80602
1593	315877	80455
1594	316146	80275
1595	316344	80077
1596	316536	79877
1597	316758	79685
1598	317021	79503
1599	317240	79310
1600	317504	79128
1601	317891	78976
1602	318136	78789
1603	318427	78614
1604	318641	78419
1605	318927	78242
1606	319188	78059
1607	319462	77878
1608	319745	77700
1609	319979	77510
1610	320364	77356
1611	320684	77187
1612	320939	77001
1613	321285	76837
1614	321528	76649
1615	321761	76458
1616	321974	76262
1617	322140	76055
1618	322366	75862
1619	322607	75673
1620	322842	75482
1621	323038	75282
1622	323282	75094
1623	323577	74916
1624	323802	74723
1625	324006	74525
1626	324191	74323
1627	324412	74128
1628	324603	73927
1629	324792	73725
1630	324995	73527
1631	325161	73320
1632	325381	73126
1633	325550	72920
1634	325831	72739
1635	326040	72542
1636	326312	72358
1637	326527	72162
1638	326698	71957
1639	326874	71753
1640	327073	71553
1641	327358	71373
1642	327586	71179
1643	327789	70981
1644	328015	70787
1645	328242	70594
1646	328482	70403
1647	328725	70213
1648	328996	70028
1649	329240	69838
1650	329464	69644
1651	329671	69446
1652	329904	69254
1653	330055	69044
1654	330245	68842
1655	330454	68645
1656	330645	68443
1657	330848	68244
1658	331003	68036
1659	331181	67832
1660	331373	67631
1661	331632	67443
1662	331823	67242
1663	331990	67036
