iter	RMSE
1068	8.771287736
1069	8.771190741
1070	8.771185674
1071	8.771119599
1072	8.771060975
1073	8.7710116
1074	8.770981362
1075	8.770962413
1076	8.77089729
1077	8.77081751
1078	8.770812921
1079	8.770756121
1080	8.770751069
1081	8.770678738
1082	8.770673313
1083	8.770626372
1084	8.770611331
1085	8.770530542
1086	8.770523777
1087	8.770459864
1088	8.770443158
1089	8.770437335
1090	8.770427245
1091	8.770418023
1092	8.770403127
1093	8.770379295
1094	8.770327631
1095	8.770314616
1096	8.770282803
1097	8.770236127
1098	8.770228993
1099	8.770147814
1100	8.770123262
1101	8.77003069
1102	8.769970825
1103	8.769961751
1104	8.769955335
1105	8.769951503
1106	8.769944645
1107	8.769866796
1108	8.769863859
1109	8.769798858
1110	8.769787035
1111	8.769715276
1112	8.769643911
1113	8.769601917
1114	8.769597447
1115	8.769590528
1116	8.769577608
1117	8.769525089
1118	8.769521838
1119	8.769422156
1120	8.769340612
1121	8.769321929
1122	8.769262602
1123	8.769158275
1124	8.769150023
1125	8.769090719
1126	8.769085223
1127	8.769063613
1128	8.768979863
1129	8.768930086
1130	8.768926529
1131	8.768857869
1132	8.768785103
1133	8.768779726
1134	8.768775478
1135	8.768766499
1136	8.768736427
1137	8.768658537
1138	8.768650402
1139	8.768610163
1140	8.768554592
1141	8.768493427
1142	8.768454887
1143	8.768370807
1144	8.768293876
1145	8.768281709
1146	8.768269704
1147	8.768245507
1148	8.768241513
1149	8.768235623
1150	8.768156039
1151	8.768154487
1152	8.768133007
1153	8.76804491
1154	8.768042046
1155	8.767968467
1156	8.767965383
1157	8.767924671
1158	8.767855099
1159	8.76783388
1160	8.767831387
1161	8.76779993
1162	8.767742659
1163	8.767735734
1164	8.767727057
1165	8.767672981
1166	8.767669418
1167	8.767662217
1168	8.767612341
1169	8.767514483
1170	8.767510348
1171	8.767488805
1172	8.767427548
1173	8.767363001
1174	8.767290269
1175	8.767236564
1176	8.76723331
1177	8.767140939
1178	8.767121423
1179	8.767042657
1180	8.767008826
1181	8.767003
1182	8.766992454
1183	8.766923751
1184	8.766872509
1185	8.766798467
1186	8.766733754
1187	8.766624523
1188	8.766543909
1189	8.766539793
1190	8.766511438
1191	8.766488276
1192	8.766407839
1193	8.766350749
1194	8.766319014
1195	8.766236521
1196	8.766234206
1197	8.766162491
1198	8.766158177
1199	8.766088604
1200	8.766022861
1201	8.76595688
1202	8.765880823
1203	8.765841354
1204	8.765816598
1205	8.765731139
1206	8.765725013
1207	8.765716928
1208	8.765681373
1209	8.76564255
1210	8.765562209
1211	8.765538622
1212	8.765467682
1213	8.76546313
1214	8.765439046
1215	8.76543146
1216	8.765369161
1217	8.765361308
1218	8.765279169
1219	8.765215321
1220	8.765201906
1221	8.765183226
1222	8.765180058
1223	8.765092102
1224	8.76504249
1225	8.764990014
1226	8.764910568
1227	8.7649064
1228	8.764801725
1229	8.764795047
1230	8.764740711
1231	8.764738513
1232	8.764734988
1233	8.764720327
1234	8.764656261
1235	8.764635774
1236	8.76453576
1237	8.764494725
1238	8.764462434
1239	8.764416563
1240	8.76437893
1241	8.7643364
1242	8.764257986
1243	8.764256968
1244	8.764251511
1245	8.764170769
1246	8.764066057
1247	8.764053422
1248	8.764023289
1249	8.764009817
1250	8.76399746
1251	8.763974537
1252	8.76395779
1253	8.763940505
1254	8.763936696
1255	8.763913775
1256	8.763898384
1257	8.763896199
1258	8.763894768
1259	8.763827732
1260	8.763780191
1261	8.763730022
1262	8.763663668
1263	8.763661507
1264	8.763583841
1265	8.763508325
1266	8.76346064
1267	8.763453745
1268	8.763448424
1269	8.763414099
1270	8.76340939
1271	8.763362182
1272	8.763354115
1273	8.763309772
1274	8.763301497
1275	8.763257677
1276	8.763241645
1277	8.763138648
1278	8.763049724
1279	8.762975351
1280	8.762898358
1281	8.76284536
1282	8.762780218
1283	8.762713322
1284	8.762704573
1285	8.762640508
1286	8.762639697
1287	8.762637241
1288	8.762626627
1289	8.762576734
1290	8.76257326
1291	8.762513521
1292	8.762509727
1293	8.762507312
1294	8.762497169
1295	8.762491567
1296	8.762459306
1297	8.762406103
1298	8.762353945
1299	8.762268874
1300	8.762202507
1301	8.76211916
1302	8.762112305
1303	8.762073036
1304	8.762005545
1305	8.761884425
1306	8.761879576
1307	8.761866558
1308	8.76180599
1309	8.761802355
1310	8.76179921
1311	8.761772337
1312	8.761768756
1313	8.761746791
1314	8.761743543
1315	8.761734491
1316	8.761678386
1317	8.761635165
1318	8.761572343
1319	8.761518239
1320	8.761507021
1321	8.761501924
1322	8.761498158
1323	8.76148748
1324	8.761468839
1325	8.761440695
1326	8.761370231
1327	8.76131791
1328	8.761230135
1329	8.761152586
1330	8.761106066
1331	8.761101887
1332	8.761054863
1333	8.761038623
1334	8.761011954
1335	8.760960547
1336	8.760899797
1337	8.76086861
1338	8.760813627
1339	8.760717819
1340	8.760630403
1341	8.760554687
1342	8.760547372
1343	8.760508319
1344	8.760461834
1345	8.760410948
1346	8.760321024
1347	8.760307967
1348	8.760301447
1349	8.760247195
1350	8.760143533
1351	8.760101414
1352	8.760020903
1353	8.759945137
1354	8.759943314
1355	8.759940268
1356	8.759869564
1357	8.759860454
1358	8.759822357
1359	8.759820451
1360	8.759813886
1361	8.75974929
1362	8.759746091
1363	8.759693808
1364	8.759638705
1365	8.759557488
1366	8.75954773
1367	8.759509278
1368	8.759503612
1369	8.759447295
1370	8.75944174
1371	8.759358747
1372	8.759329123
1373	8.759328321
1374	8.759285605
1375	8.759207229
1376	8.759203047
1377	8.759136802
1378	8.759133438
1379	8.759116298
1380	8.759080794
1381	8.758985804
1382	8.758983913
1383	8.758928324
1384	8.758925016
1385	8.75891847
1386	8.758864887
1387	8.758841
1388	8.758819015
1389	8.758744015
1390	8.758732568
1391	8.758717438
1392	8.758631901
1393	8.758582186
1394	8.758553131
1395	8.758475064
1396	8.758445301
1397	8.758441659
1398	8.758439849
1399	8.758353391
1400	8.758305944
1401	8.758254832
1402	8.758186678
1403	8.758177433
1404	8.758125961
1405	8.758064068
1406	8.757997745
1407	8.757973304
1408	8.757906716
1409	8.757878105
1410	8.757821705
1411	8.757729592
1412	8.757727234
1413	8.757725373
1414	8.757646445
1415	8.757584715
1416	8.757542792
1417	8.757538975
1418	8.757509757
1419	8.757458221
1420	8.757385317
1421	8.757299125
1422	8.757288916
1423	8.757201301
1424	8.75717242
1425	8.75713499
1426	8.757132615
1427	8.757089262
1428	8.757016965
1429	8.756996355
1430	8.756937966
1431	8.756897708
1432	8.756885086
1433	8.756805072
1434	8.756744496
1435	8.756740667
1436	8.756685387
1437	8.756605098
1438	8.756557963
1439	8.756540298
1440	8.75651747
1441	8.756485151
1442	8.756397591
1443	8.756331016
1444	8.756247465
1445	8.756238474
1446	8.756210808
1447	8.756186316
1448	8.756145727
1449	8.756140737
1450	8.756084988
1451	8.756077847
1452	8.756040439
1453	8.755991331
1454	8.755965313
1455	8.755903719
1456	8.755858548
1457	8.755806773
1458	8.755757678
1459	8.755714037
1460	8.755702775
1461	8.755699307
1462	8.755681346
1463	8.755590987
1464	8.755550112
1465	8.755546657
1466	8.755484383
1467	8.755428873
1468	8.755358812
1469	8.75531041
1470	8.755274482
1471	8.755215937
1472	8.755151289
1473	8.755145607
1474	8.755143242
1475	8.755104213
1476	8.754976178
1477	8.754966544
1478	8.754951898
1479	8.754879944
1480	8.754867388
1481	8.754862757
1482	8.754828719
1483	8.754827318
1484	8.754772156
1485	8.754770304
1486	8.754742439
1487	8.754706075
1488	8.754655268
1489	8.754600976
1490	8.754533131
1491	8.754488487
1492	8.754429647
1493	8.754387017
1494	8.754323571
1495	8.754268599
1496	8.754215039
1497	8.754108881
1498	8.754106775
1499	8.754076256
1500	8.754021057
1501	8.753962448
1502	8.753942004
1503	8.753875956
1504	8.753865629
1505	8.753856442
1506	8.753784732
1507	8.753713859
1508	8.753710654
1509	8.753671157
1510	8.753615145
1511	8.753581884
1512	8.753524984
1513	8.753485931
1514	8.753436189
1515	8.753432389
1516	8.753430541
1517	8.753345992
1518	8.753343111
1519	8.753339746
1520	8.753291336
1521	8.75321479
1522	8.753121915
1523	8.753107458
1524	8.753052733
1525	8.753044386
1526	8.753033075
1527	8.752993943
1528	8.752929198
1529	8.752893614
1530	8.752825283
1531	8.752777506
1532	8.752723407
1533	8.752659461
1534	8.752624048
1535	8.752614079
1536	8.752613495
1537	8.752552378
1538	8.752506543
1539	8.752504174
1540	8.752437699
1541	8.752433719
1542	8.752428857
1543	8.752379698
1544	8.752377141
1545	8.752280057
1546	8.752248858
1547	8.752197815
1548	8.752158367
1549	8.75215476
1550	8.752142063
1551	8.752126417
1552	8.752091937
1553	8.752051071
1554	8.751982956
1555	8.751927485
1556	8.751925223
1557	8.751864367
1558	8.751821464
1559	8.751742518
1560	8.751739318
1561	8.751676276
1562	8.751671981
1563	8.751668784
1564	8.751639883
1565	8.751633286
1566	8.751584208
1567	8.751557916
1568	8.751501863
1569	8.751419544
1570	8.751411312
1571	8.751386432
1572	8.751383121
1573	8.751371515
1574	8.751288874
1575	8.751254307
1576	8.751188743
1577	8.751184175
1578	8.751102006
1579	8.751078287
1580	8.751076619
1581	8.751071987
1582	8.7510573
1583	8.75101107
1584	8.750997614
1585	8.750935363
1586	8.750921329
1587	8.750892272
1588	8.750885876
1589	8.750828626
1590	8.750822928
1591	8.750775667
1592	8.750743471
1593	8.750740651
1594	8.750732156
1595	8.750690675
1596	8.750636441
1597	8.750557817
1598	8.750518051
1599	8.750440441
1600	8.750431989
1601	8.750429117
1602	8.750369652
1603	8.750340363
1604	8.750298263
1605	8.750268092
1606	8.750222041
1607	8.750192434
1608	8.750186005
1609	8.750130157
1610	8.750126135
1611	8.750097756
1612	8.750062616
1613	8.750016836
1614	8.750014307
1615	8.750002062
1616	8.749987049
1617	8.749930254
1618	8.749926229
1619	8.74992484
1620	8.749873107
1621	8.749795913
1622	8.749732456
1623	8.749729457
1624	8.749672647
1625	8.74961966
1626	8.749558531
1627	8.749554259
1628	8.749498313
1629	8.74941558
1630	8.74936893
1631	8.749332728
1632	8.74932191
1633	8.749227291
1634	8.749161592
1635	8.749104579
1636	8.749093169
1637	8.749036977
1638	8.748999367
1639	8.748927294
1640	8.748910987
1641	8.748902455
1642	8.74886044
1643	8.748854422
1644	8.748821239
1645	8.748772682
1646	8.748771427
1647	8.748750048
1648	8.74874243
1649	8.748729166
1650	8.74867014
1651	8.748614077
1652	8.748592518
1653	8.748526496
1654	8.748482765
1655	8.748400394
1656	8.748325804
1657	8.748298763
1658	8.748286777
1659	8.748244761
1660	8.748191266
1661	8.748180956
1662	8.748172357
1663	8.748118705
1664	8.748070113
