iter	Passed	Remaining
433	67799	244639
434	67925	244374
435	68067	244169
436	68188	243888
437	68366	243808
438	68554	243766
439	68592	243190
440	68808	243247
441	69032	243330
442	69214	243266
443	69285	242809
444	69304	242176
445	69541	242303
446	69696	242144
447	69907	242180
448	70089	242113
449	70132	241567
450	70280	241385
451	70480	241380
452	70680	241374
453	70966	241662
454	71198	241762
455	71414	241805
456	71574	241663
457	71853	241916
458	72085	242011
459	72335	242165
460	72492	242009
461	72668	241914
462	72853	241849
463	73036	241774
464	73263	241847
465	73422	241696
466	73603	241615
467	73782	241528
468	73980	241502
469	74177	241470
470	74339	241327
471	74488	241142
472	74684	241106
473	74918	241194
474	75129	241204
475	75336	241202
476	75543	241200
477	75749	241194
478	75931	241111
479	76199	241299
480	76403	241282
481	76577	241172
482	76794	241195
483	77019	241241
484	77238	241270
485	77463	241314
486	77659	241269
487	77840	241179
488	78039	241140
489	78271	241205
490	78480	241195
491	78679	241157
492	78887	241143
493	79105	241160
494	79294	241087
495	79548	241212
496	79749	241173
497	79950	241136
498	80080	240884
499	80287	240861
500	80500	240857
501	80706	240832
502	80901	240772
503	81146	240861
504	81301	240684
505	81530	240723
506	81769	240793
507	81980	240777
508	82181	240730
509	82402	240744
510	82606	240707
511	82802	240643
512	82999	240586
513	83244	240664
514	83466	240674
515	83681	240666
516	83879	240606
517	84100	240612
518	84332	240647
519	84550	240642
520	84789	240697
521	85014	240711
522	85245	240741
523	85476	240770
524	85667	240683
525	85869	240630
526	86043	240498
527	86253	240465
528	86500	240533
529	86655	240346
530	86858	240292
531	87011	240098
532	87213	240042
533	87414	239981
534	87618	239926
535	87867	239996
536	88245	240414
537	88482	240449
538	88706	240445
539	88949	240493
540	89217	240608
541	89507	240779
542	89734	240779
543	90012	240915
544	90297	241069
545	90579	241214
546	90750	241059
547	90969	241035
548	91206	241057
549	91427	241036
550	91635	240980
551	91954	241213
552	92145	241111
553	92315	240953
554	92534	240922
555	92729	240829
556	92955	240815
557	93181	240803
558	93430	240847
559	93624	240747
560	93807	240622
561	94019	240568
562	94253	240572
563	94530	240684
564	94755	240660
565	95003	240697
566	95164	240512
567	95387	240482
568	95590	240403
569	95787	240308
570	95993	240234
571	96234	240249
572	96435	240162
573	96617	240028
574	96832	239976
575	97064	239965
576	97327	240028
577	97509	239892
578	97760	239927
579	97999	239929
580	98149	239714
581	98343	239606
582	98538	239500
583	98743	239417
584	98969	239388
585	99160	239271
586	99363	239183
587	99592	239156
588	99742	238941
589	99941	238842
590	100171	238819
591	100371	238720
592	100582	238650
593	100816	238633
594	101021	238545
595	101219	238443
596	101406	238314
597	101615	238235
598	101915	238369
599	102148	238345
600	102367	238290
601	102608	238284
602	102852	238284
603	103069	238220
604	103298	238183
605	103529	238152
606	103735	238060
607	103876	237821
608	104094	237758
609	104280	237622
610	104520	237609
611	104788	237658
612	105029	237644
613	105244	237571
614	105438	237451
615	105664	237402
616	105864	237295
617	106084	237230
618	106363	237299
619	106567	237197
620	106682	236901
621	106977	237002
622	107158	236849
623	107373	236772
624	107539	236586
625	107764	236532
626	107960	236411
627	108177	236336
628	108437	236356
629	108664	236301
630	108873	236209
631	109113	236182
632	109359	236167
633	109554	236043
634	109789	236004
635	109991	235893
636	110186	235767
637	110431	235749
638	110635	235641
639	110814	235480
640	111041	235421
641	111214	235249
642	111410	235123
643	111479	234729
644	111692	234640
645	111936	234616
646	112169	234568
647	112401	234517
648	112613	234423
649	112825	234329
650	113039	234240
651	113228	234098
652	113426	233974
653	113620	233842
654	113827	233737
655	114086	233738
656	114284	233613
657	114433	233387
658	114655	233311
659	114884	233249
660	115051	233062
661	115187	232810
662	115440	232796
663	115612	232617
664	115845	232561
665	116052	232453
666	116324	232474
667	116591	232484
668	116791	232360
669	116864	231985
670	117055	231843
671	117258	231725
672	117497	231678
673	117733	231623
674	117965	231561
675	118163	231433
676	118378	231336
677	118645	231341
678	118795	231117
679	119039	231077
680	119307	231082
681	119536	231010
682	119734	230879
683	119985	230848
684	120178	230708
685	120320	230468
686	120530	230359
687	120733	230235
688	120938	230116
689	121182	230070
690	121370	229918
691	121536	229724
692	121834	229780
693	122086	229747
694	122261	229570
695	122331	229195
696	122614	229219
697	122677	228833
698	122889	228725
699	123130	228670
700	123334	228547
701	123536	228419
702	123710	228240
703	123979	228234
704	124184	228111
705	124408	228024
706	124660	227985
707	124850	227834
708	125123	227833
709	125293	227646
710	125539	227595
711	125735	227454
712	125919	227291
713	126206	227313
714	126434	227228
715	126646	227114
716	126872	227026
717	127038	226828
718	127243	226703
719	127479	226629
720	127693	226518
721	127888	226373
722	128087	226233
723	128320	226156
724	128504	225990
725	128774	225976
726	128985	225857
727	129219	225779
728	129294	225422
729	129347	225028
730	129576	224942
731	129828	224893
732	130101	224881
733	130301	224743
734	130489	224584
735	130702	224466
736	130983	224466
737	131170	224304
738	131390	224199
739	131585	224050
740	132065	224386
741	132378	224436
742	132665	224441
743	132849	224272
744	133101	224217
745	133326	224117
746	133609	224113
747	133806	223965
748	134021	223846
749	134213	223688
750	134465	223631
751	134708	223559
752	134899	223398
753	135141	223324
754	135326	223153
755	135516	222992
756	135773	222940
757	135973	222795
758	136195	222686
759	136457	222641
760	136643	222472
761	136886	222395
762	137015	222133
763	137241	222030
764	137475	221937
765	137658	221763
766	137828	221567
767	138015	221399
768	138209	221243
769	138428	221125
770	138627	220977
771	138786	220763
772	139017	220666
773	139233	220542
774	139471	220454
775	139744	220421
776	140102	220521
777	140370	220478
778	140538	220279
779	140781	220196
780	140981	220047
781	141185	219903
782	141397	219771
783	141672	219736
784	141950	219706
785	142220	219664
786	142437	219537
787	142733	219533
788	142943	219398
789	143211	219349
790	143624	219521
791	143797	219326
792	144025	219217
793	144218	219051
794	144469	218976
795	144687	218848
796	144906	218723
797	145226	218749
798	145484	218681
799	145731	218597
800	145944	218461
801	146194	218380
802	146421	218264
803	146635	218130
804	146870	218025
805	147103	217917
806	147294	217748
807	147501	217601
808	147819	217618
809	148107	217589
810	148355	217502
811	148553	217342
812	148795	217244
813	148987	217074
814	149240	216993
815	149462	216867
816	149724	216798
817	149876	216569
818	150106	216453
819	150317	216311
820	150558	216210
821	150850	216182
822	151131	216138
823	151382	216050
824	151583	215891
825	151887	215878
826	152181	215850
827	152439	215771
828	152683	215672
829	152947	215600
830	153171	215472
831	153340	215266
832	153591	215175
833	153806	215033
834	154007	214873
835	154202	214703
836	154531	214718
837	154780	214624
838	155063	214574
839	155275	214427
840	155477	214266
841	155757	214212
842	155981	214080
843	156234	213988
844	156447	213843
845	156650	213681
846	156799	213447
847	157072	213381
848	157279	213226
849	157511	213103
850	157737	212973
851	157982	212868
852	158194	212718
853	158423	212591
854	158595	212387
855	158838	212279
856	159073	212160
857	159265	211983
858	159486	211844
859	159687	211679
860	159848	211460
861	160117	211384
862	160292	211185
863	160529	211065
864	160739	210913
865	160956	210766
866	161239	210709
867	161502	210622
868	161744	210509
869	162063	210496
870	162292	210364
871	162539	210256
872	162748	210100
873	162990	209985
874	163300	209957
875	163516	209808
876	163692	209608
877	163864	209403
878	164092	209269
879	164349	209172
880	164606	209074
881	164813	208913
882	165053	208793
883	165293	208673
884	165498	208510
885	165721	208367
886	165946	208227
887	166146	208057
888	166380	207928
889	166577	207754
890	166843	207664
891	167074	207531
892	167380	207491
893	167578	207317
894	167831	207211
895	168102	207125
896	168349	207011
897	168568	206862
898	168756	206674
899	168952	206497
900	169231	206421
901	169475	206301
902	169673	206126
903	169918	206007
904	170145	205866
905	170334	205680
906	170541	205514
907	170703	205295
908	170942	205168
909	171176	205036
910	171301	204771
911	171550	204657
912	171817	204562
913	172043	204419
914	172239	204240
915	172435	204061
916	172642	203894
917	172896	203784
918	173190	203720
919	173403	203560
920	173522	203290
921	173745	203142
922	173956	202981
923	174199	202856
924	174387	202666
925	174645	202558
926	174867	202408
927	175102	202273
928	175348	202151
929	175642	202083
930	175843	201908
931	176044	201733
932	176186	201490
933	176395	201324
934	176614	201170
935	176905	201097
936	177205	201034
937	177461	200920
938	177701	200789
939	177973	200693
940	178195	200540
941	178398	200366
942	178609	200201
943	178746	199954
944	178968	199800
945	179137	199589
946	179340	199414
947	179594	199296
948	179845	199175
949	180053	199006
950	180233	198806
951	180504	198706
952	180745	198573
953	181011	198467
954	181224	198302
955	181322	198013
956	181548	197862
957	181821	197764
958	182038	197603
959	182286	197476
960	182504	197317
961	182710	197144
962	182965	197024
963	183133	196811
964	183354	196655
965	183632	196558
966	183872	196422
967	184070	196239
968	184170	195954
969	184340	195742
970	184487	195506
971	184732	195375
972	184920	195183
973	185171	195057
974	185378	194885
975	185583	194710
976	185853	194604
977	186051	194421
978	186216	194205
979	186434	194044
980	186606	193835
981	186872	193723
982	187089	193560
983	187287	193378
984	187531	193243
985	187780	193113
986	188043	192996
987	188307	192881
988	188538	192732
989	188733	192546
990	189048	192482
991	189258	192311
992	189501	192172
993	189699	191989
994	189847	191755
995	189997	191523
996	190201	191345
997	190417	191180
998	190652	191033
999	190967	190967
1000	191226	190844
1001	191444	190680
1002	191706	190559
1003	192031	190501
1004	192288	190374
1005	192566	190269
1006	192897	190215
1007	193106	190041
1008	193357	189908
1009	193535	189702
1010	193752	189536
1011	194003	189402
1012	194180	189196
1013	194382	189014
1014	194547	188797
1015	194816	188680
1016	195075	188554
1017	195273	188368
1018	195454	188165
1019	195673	188000
1020	195860	187803
1021	196092	187650
1022	196284	187458
1023	196555	187341
1024	196655	187062
1025	196846	186869
1026	197090	186726
1027	197305	186557
1028	197555	186420
1029	197767	186246
1030	197953	186049
1031	198201	185910
1032	198381	185706
1033	198627	185565
1034	198843	185395
1035	199085	185249
1036	199338	185114
1037	199593	184979
1038	199808	184808
1039	200057	184668
1040	200306	184528
1041	200518	184354
1042	200707	184158
1043	200908	183973
1044	201156	183832
1045	201413	183698
1046	201602	183502
1047	201782	183298
1048	201997	183126
1049	202286	183021
1050	202521	182866
1051	202701	182662
1052	202971	182539
1053	203210	182388
1054	203426	182215
1055	203625	182028
1056	203808	181826
1057	204072	181697
1058	204266	181505
1059	204456	181310
1060	204650	181118
1061	204885	180962
1062	205128	180813
1063	205367	180661
1064	205546	180455
1065	205748	180271
1066	205965	180099
1067	206218	179958
1068	206505	179846
1069	206712	179666
1070	206921	179486
1071	207187	179356
1072	207353	179139
1073	207476	178885
1074	207779	178786
1075	208169	178762
1076	208547	178727
1077	208759	178549
1078	208968	178368
1079	209193	178202
1080	209368	177992
1081	209560	177797
1082	209859	177692
1083	210047	177493
1084	210241	177300
1085	210479	177143
1086	210714	176984
1087	210983	176853
1088	211264	176732
1089	211436	176520
1090	211633	176329
1091	211914	176207
1092	212159	176055
1093	212419	175916
1094	212616	175724
1095	212817	175535
1096	212977	175313
1097	213203	175145
1098	213432	174980
1099	213630	174788
1100	213875	174635
1101	214092	174459
1102	214344	174312
1103	214593	174162
1104	214799	173978
1105	215072	173846
1106	215356	173724
1107	215566	173543
1108	215661	173268
1109	215924	173128
1110	216201	172999
1111	216417	172822
1112	216686	172687
1113	216895	172504
1114	217087	172307
1115	217316	172139
1116	217599	172014
1117	217779	171808
1118	218001	171634
1119	218225	171462
1120	218433	171278
1121	218654	171103
1122	218826	170891
1123	219050	170718
1124	219219	170503
1125	219483	170362
1126	219676	170166
1127	219946	170029
1128	220167	169854
1129	220438	169718
1130	220657	169541
1131	220894	169378
1132	221105	169195
1133	221309	169007
1134	221483	168795
1135	221670	168594
1136	221931	168449
1137	222155	168275
1138	222345	168077
1139	222611	167934
1140	222853	167774
1141	223029	167565
1142	223213	167361
1143	223465	167208
1144	223641	166998
1145	223878	166834
1146	224066	166633
1147	224312	166476
1148	224550	166312
1149	224830	166178
1150	225018	165977
1151	225252	165810
1152	225490	165646
1153	225766	165509
1154	225951	165306
1155	226174	165131
1156	226465	165004
1157	226766	164885
1158	227048	164751
1159	227247	164558
1160	227464	164378
1161	227634	164163
1162	227899	164016
1163	228115	163835
1164	228309	163637
1165	228509	163445
1166	228726	163264
1167	229025	163141
1168	229306	163005
1169	229508	162813
1170	229710	162621
1171	229886	162411
1172	230046	162189
1173	230266	162010
1174	230476	161824
1175	230690	161640
1176	230936	161479
1177	231135	161284
1178	231337	161092
1179	231558	160913
1180	231838	160775
1181	232068	160602
1182	232272	160411
1183	232486	160227
1184	232750	160077
1185	232992	159912
1186	233220	159737
1187	233398	159528
1188	233651	159370
1189	233879	159195
1190	234152	159050
1191	234377	158873
1192	234664	158737
1193	234852	158535
1194	235056	158343
1195	235288	158170
1196	235632	158072
1197	235855	157893
1198	236105	157731
1199	236279	157519
1200	236542	157366
1201	236763	157185
1202	236975	156998
1203	237212	156828
1204	237434	156647
1205	237714	156505
1206	237978	156351
1207	238154	156140
1208	238380	155962
1209	238592	155775
1210	238765	155562
1211	238981	155377
1212	239212	155202
1213	239432	155019
1214	239666	154845
1215	239926	154689
1216	240122	154491
1217	240392	154340
1218	240565	154127
1219	240781	153942
1220	241069	153802
1221	241260	153601
1222	241449	153398
1223	241751	153267
1224	241994	153098
1225	242262	152945
1226	242460	152748
1227	242681	152565
1228	242910	152387
1229	243148	152214
1230	243462	152089
1231	243675	151901
1232	243913	151728
1233	244190	151580
1234	244457	151425
1235	244746	151283
1236	245005	151123
1237	245239	150947
1238	245488	150780
1239	245716	150600
1240	246012	150462
1241	246228	150274
1242	246477	150107
1243	246678	149910
1244	246964	149765
1245	247259	149625
1246	247450	149422
1247	247648	149224
1248	247872	149041
1249	248093	148856
1250	248282	148651
1251	248524	148479
1252	248754	148299
1253	248972	148113
1254	249202	147932
1255	249411	147740
1256	249634	147556
1257	249889	147391
1258	250085	147190
1259	250318	147012
1260	250542	146828
1261	250753	146637
1262	250993	146462
1263	251205	146271
1264	251429	146087
1265	251676	145916
1266	251919	145743
1267	252159	145568
1268	252443	145418
1269	252729	145269
1270	252952	145084
1271	253152	144885
1272	253347	144684
1273	253572	144500
1274	253794	144314
1275	254019	144130
1276	254258	143953
1277	254507	143782
1278	254768	143618
1279	255035	143457
1280	255251	143267
1281	255457	143072
1282	255658	142873
1283	255903	142700
1284	256146	142525
1285	256397	142354
1286	256613	142164
1287	256789	141951
1288	256982	141748
1289	257193	141556
1290	257482	141406
1291	257710	141222
1292	257917	141026
1293	258120	140829
1294	258423	140685
1295	258636	140493
1296	258862	140308
1297	259050	140102
1298	259246	139901
1299	259446	139701
1300	259681	139521
1301	259922	139344
1302	260027	139093
1303	260244	138903
1304	260432	138697
1305	260618	138490
1306	260835	138300
1307	261062	138115
1308	261292	137931
1309	261502	137738
1310	261777	137577
1311	261910	137343
1312	262129	137153
1313	262369	136975
1314	262595	136789
1315	262732	136557
1316	263026	136406
1317	263292	136240
1318	263573	136082
1319	263863	135929
1320	264059	135727
1321	264330	135564
1322	264543	135371
1323	264849	135225
1324	265087	135044
1325	265344	134873
1326	265565	134684
1327	265845	134524
1328	266068	134335
1329	266279	134140
1330	266540	133971
1331	266762	133781
1332	267045	133622
1333	267315	133457
1334	267597	133297
1335	267903	133149
1336	268237	133015
1337	268493	132841
1338	268769	132678
1339	269053	132518
1340	269308	132344
1341	269537	132157
1342	269794	131984
1343	270039	131805
1344	270344	131654
1345	270574	131467
1346	270841	131298
1347	271063	131107
1348	271257	130903
1349	271455	130700
1350	271743	130541
1351	272042	130387
1352	272263	130195
1353	272435	129980
1354	272650	129785
1355	272921	129617
1356	273146	129427
1357	273399	129250
1358	273644	129070
1359	273934	128910
1360	274166	128723
1361	274391	128533
1362	274647	128356
1363	274865	128163
1364	275058	127957
1365	275227	127741
1366	275435	127542
1367	275645	127345
1368	275949	127190
1369	276191	127007
1370	276415	126816
1371	276639	126625
1372	276817	126412
1373	277042	126221
1374	277284	126038
1375	277588	125883
1376	277871	125718
1377	278130	125542
1378	278407	125374
1379	278683	125205
1380	278866	124995
1381	279144	124827
1382	279430	124662
1383	279608	124450
1384	279825	124254
1385	280086	124078
1386	280281	123873
1387	280539	123695
1388	280777	123509
1389	280961	123299
1390	281179	123104
1391	281350	122888
1392	281607	122710
1393	281963	122575
1394	282192	122384
1395	282427	122196
1396	282632	121995
1397	282826	121789
1398	283016	121581
1399	283248	121392
1400	283469	121197
1401	283719	121016
1402	283838	120778
1403	284017	120565
1404	284269	120384
1405	284542	120212
1406	284766	120019
1407	285011	119834
1408	285201	119626
1409	285423	119432
1410	285664	119246
1411	285870	119045
1412	286088	118849
1413	286311	118655
1414	286531	118459
1415	286852	118306
1416	287072	118110
1417	287278	117909
1418	287530	117727
1419	287749	117531
1420	287984	117342
1421	288174	117134
1422	288379	116932
1423	288642	116754
1424	288862	116558
1425	289103	116371
1426	289269	116153
1427	289515	115968
1428	289650	115738
1429	289977	115585
1430	290169	115378
1431	290359	115170
1432	290627	114993
1433	290820	114786
1434	291070	114602
1435	291263	114395
1436	291485	114200
1437	291742	114018
1438	292036	113851
1439	292144	113611
1440	292344	113407
1441	292557	113208
1442	292757	113004
1443	292982	112810
1444	293285	112646
1445	293504	112449
1446	293681	112236
1447	293840	112016
1448	294051	111816
1449	294294	111628
1450	294532	111439
1451	294727	111233
1452	295008	111059
1453	295240	110867
1454	295466	110673
1455	295723	110490
1456	295959	110299
1457	296260	110132
1458	296441	109921
1459	296704	109740
1460	296911	109538
1461	297147	109347
1462	297331	109136
1463	297562	108943
1464	297798	108752
1465	298080	108577
1466	298302	108381
1467	298472	108165
1468	298748	107988
1469	298955	107786
1470	299219	107604
1471	299463	107416
1472	299631	107200
1473	299900	107019
1474	300147	106832
1475	300376	106637
1476	300603	106442
1477	300819	106243
1478	301016	106037
1479	301241	105841
1480	301424	105630
1481	301678	105445
1482	301903	105248
1483	302119	105049
1484	302296	104836
1485	302498	104632
1486	302774	104454
1487	302972	104248
1488	303169	104042
1489	303382	103842
1490	303474	103600
1491	303667	103393
1492	303842	103180
1493	304045	102976
1494	304265	102778
1495	304472	102576
1496	304676	102372
1497	304964	102197
1498	305137	101983
1499	305339	101779
1500	305529	101571
1501	305727	101366
1502	305903	101153
1503	306160	100967
1504	306378	100769
1505	306589	100567
1506	306764	100355
1507	306937	100141
1508	307164	99945
1509	307345	99734
1510	307585	99543
1511	307793	99340
1512	307999	99137
1513	308239	98946
1514	308447	98743
1515	308667	98545
1516	308911	98354
1517	309117	98151
1518	309310	97944
1519	309509	97739
1520	309730	97541
1521	309910	97330
1522	310169	97144
1523	310338	96929
1524	310526	96721
1525	310739	96520
1526	310964	96323
1527	311133	96109
1528	311326	95902
1529	311536	95700
1530	311828	95524
1531	312005	95312
1532	312175	95098
1533	312351	94886
1534	312543	94679
1535	312804	94492
1536	313077	94310
1537	313286	94108
1538	313579	93931
1539	313804	93733
1540	314008	93530
1541	314207	93325
1542	314392	93115
1543	314742	92955
1544	315007	92769
1545	315284	92586
1546	315584	92410
1547	315800	92210
1548	316062	92023
1549	316355	91845
1550	316594	91651
1551	316785	91443
1552	317037	91252
1553	317224	91043
1554	317470	90851
1555	317735	90664
1556	317970	90469
1557	318141	90255
1558	318386	90063
1559	318628	89869
1560	318823	89662
1561	319031	89459
1562	319229	89253
1563	319470	89059
1564	319687	88858
1565	319873	88649
1566	320089	88448
1567	320352	88260
1568	320592	88065
1569	320755	87850
1570	320933	87638
1571	321118	87429
1572	321378	87240
1573	321593	87038
1574	321856	86850
1575	322084	86652
1576	322315	86454
1577	322500	86245
1578	322710	86042
1579	322980	85855
1580	323220	85660
1581	323492	85474
1582	323706	85272
1583	323911	85067
1584	324096	84858
1585	324304	84654
1586	324492	84445
1587	324689	84239
1588	324954	84050
1589	325131	83838
1590	325320	83630
1591	325557	83434
1592	325737	83223
1593	325941	83018
1594	326182	82823
1595	326390	82620
1596	326545	82403
1597	326750	82198
1598	326957	81995
1599	327227	81806
1600	327417	81598
1601	327701	81413
1602	327949	81220
1603	328324	81057
1604	328515	80849
1605	328695	80638
1606	328898	80433
1607	329189	80250
1608	329406	80048
1609	329665	79856
1610	329865	79650
1611	330071	79446
1612	330278	79242
1613	330500	79041
1614	330704	78836
1615	330914	78633
1616	331139	78433
1617	331400	78241
1618	331561	78026
1619	331834	77837
1620	332114	77650
1621	332398	77464
1622	332578	77253
1623	332797	77051
1624	332984	76842
1625	333266	76655
1626	333549	76468
1627	333771	76267
1628	334004	76068
1629	334273	75877
1630	334481	75673
1631	334779	75489
1632	335066	75302
1633	335311	75106
1634	335534	74905
1635	335753	74703
1636	335972	74500
1637	336212	74303
1638	336408	74096
1639	336606	73889
1640	336823	73686
1641	337059	73487
1642	337271	73284
1643	337536	73091
1644	337827	72905
1645	338039	72701
1646	338305	72508
1647	338564	72314
1648	338806	72117
1649	338977	71904
1650	339203	71703
1651	339402	71496
1652	339616	71292
1653	339868	71096
1654	340083	70893
1655	340277	70685
1656	340553	70494
1657	340789	70295
1658	341029	70097
1659	341223	69889
1660	341415	69680
1661	341728	69497
1662	342018	69308
1663	342139	69085
