iter	RMSE
1196	8.76854035
1197	8.768467008
1198	8.768463151
1199	8.768344336
1200	8.768340399
1201	8.768265649
1202	8.768213897
1203	8.76812504
1204	8.768104223
1205	8.768102222
1206	8.76807472
1207	8.767998694
1208	8.767992477
1209	8.7679022
1210	8.767830641
1211	8.767746696
1212	8.767679664
1213	8.767612497
1214	8.767568041
1215	8.767562893
1216	8.767554926
1217	8.767553421
1218	8.767495004
1219	8.767400026
1220	8.767368976
1221	8.767295485
1222	8.767223588
1223	8.767220816
1224	8.767183902
1225	8.76713538
1226	8.7671305
1227	8.767035941
1228	8.766979844
1229	8.766974926
1230	8.766969092
1231	8.766928
1232	8.766868753
1233	8.766859445
1234	8.766794678
1235	8.766740295
1236	8.766711632
1237	8.76668223
1238	8.766621079
1239	8.766543392
1240	8.766495611
1241	8.766426296
1242	8.766383168
1243	8.766369295
1244	8.766367766
1245	8.766365864
1246	8.766308267
1247	8.766246277
1248	8.766243
1249	8.766181944
1250	8.766158135
1251	8.76613337
1252	8.766129685
1253	8.766126362
1254	8.766090502
1255	8.766018666
1256	8.765987547
1257	8.765979998
1258	8.765936629
1259	8.765932731
1260	8.765896212
1261	8.76586328
1262	8.765852123
1263	8.765850845
1264	8.765834582
1265	8.765751469
1266	8.765699308
1267	8.765688529
1268	8.765685989
1269	8.76568424
1270	8.765629836
1271	8.76553468
1272	8.765440365
1273	8.765394271
1274	8.765327899
1275	8.765278061
1276	8.765239816
1277	8.765226246
1278	8.765177249
1279	8.765173856
1280	8.765099487
1281	8.765061871
1282	8.764977426
1283	8.764974668
1284	8.764972149
1285	8.764969343
1286	8.764863412
1287	8.764747321
1288	8.764658151
1289	8.764607282
1290	8.76460537
1291	8.764548198
1292	8.764499286
1293	8.764494358
1294	8.764444826
1295	8.764436322
1296	8.76443408
1297	8.764354157
1298	8.764209766
1299	8.76416547
1300	8.764158556
1301	8.764156313
1302	8.764155158
1303	8.764151303
1304	8.764084394
1305	8.763985761
1306	8.763947742
1307	8.763925763
1308	8.763920514
1309	8.763884296
1310	8.763824504
1311	8.763823656
1312	8.763756884
1313	8.763754461
1314	8.763673516
1315	8.763670707
1316	8.763595339
1317	8.763590164
1318	8.763585298
1319	8.763562722
1320	8.763479059
1321	8.763472651
1322	8.76347181
1323	8.763429645
1324	8.763427158
1325	8.763419341
1326	8.763417935
1327	8.763415266
1328	8.763355506
1329	8.763308722
1330	8.763305092
1331	8.763296513
1332	8.763291162
1333	8.763245126
1334	8.763239828
1335	8.763154491
1336	8.763151216
1337	8.763138621
1338	8.763135755
1339	8.76313456
1340	8.763132507
1341	8.763128145
1342	8.763080211
1343	8.763037987
1344	8.763030993
1345	8.763014888
1346	8.762958853
1347	8.762948047
1348	8.762880385
1349	8.76284096
1350	8.76283551
1351	8.762784153
1352	8.762745217
1353	8.762676102
1354	8.762581938
1355	8.762581261
1356	8.762576043
1357	8.762540377
1358	8.762480678
1359	8.762423328
1360	8.762400182
1361	8.762330515
1362	8.762286304
1363	8.762193605
1364	8.762121826
1365	8.762046528
1366	8.762035405
1367	8.762019476
1368	8.762018134
1369	8.761981007
1370	8.761978802
1371	8.761966147
1372	8.761903857
1373	8.761814421
1374	8.761750179
1375	8.761744016
1376	8.761679753
1377	8.761676626
1378	8.761669601
1379	8.761652952
1380	8.76158921
1381	8.761586867
1382	8.761572746
1383	8.761506843
1384	8.761503459
1385	8.761502227
1386	8.761452978
1387	8.761446819
1388	8.761393337
1389	8.761333401
1390	8.761330781
1391	8.761260677
1392	8.761257446
1393	8.76125257
1394	8.761153862
1395	8.761147953
1396	8.761109902
1397	8.761020774
1398	8.760957809
1399	8.760924004
1400	8.760921372
1401	8.760857675
1402	8.760849577
1403	8.760800575
1404	8.760768951
1405	8.760764845
1406	8.760686312
1407	8.760665171
1408	8.760599603
1409	8.760536788
1410	8.76052891
1411	8.760467391
1412	8.760421187
1413	8.760354026
1414	8.76034087
1415	8.760338157
1416	8.760261703
1417	8.760255758
1418	8.760253737
1419	8.760233609
1420	8.760195193
1421	8.760171891
1422	8.76006532
1423	8.760052165
1424	8.760046329
1425	8.759991937
1426	8.759969984
1427	8.759966285
1428	8.759958948
1429	8.759957866
1430	8.759885243
1431	8.759810646
1432	8.759803879
1433	8.759743927
1434	8.759742159
1435	8.759687664
1436	8.759615672
1437	8.759597423
1438	8.759592783
1439	8.759591245
1440	8.759558801
1441	8.759525762
1442	8.759472356
1443	8.759465302
1444	8.759460421
1445	8.759416586
1446	8.759333539
1447	8.759267925
1448	8.759262626
1449	8.759258188
1450	8.759248605
1451	8.759205194
1452	8.759175565
1453	8.759163762
1454	8.759157447
1455	8.759154743
1456	8.759111411
1457	8.759108384
1458	8.758997362
1459	8.758967469
1460	8.75887711
1461	8.758814844
1462	8.758756622
1463	8.758740807
1464	8.75873709
1465	8.758727933
1466	8.758697626
1467	8.758669036
1468	8.758663435
1469	8.758615714
1470	8.758605969
1471	8.758579455
1472	8.758561644
1473	8.758549553
1474	8.758546758
1475	8.758544755
1476	8.758541351
1477	8.758506038
1478	8.758441805
1479	8.758383653
1480	8.758301101
1481	8.7582353
1482	8.758219451
1483	8.758161664
1484	8.758068349
1485	8.758019583
1486	8.758016646
1487	8.758000901
1488	8.757969259
1489	8.757915462
1490	8.757914014
1491	8.757876985
1492	8.757832411
1493	8.757795472
1494	8.757751799
1495	8.75770306
1496	8.757622853
1497	8.757619915
1498	8.75749726
1499	8.757439599
1500	8.757435445
1501	8.75739094
1502	8.757307426
1503	8.757303642
1504	8.757283705
1505	8.757281752
1506	8.757205758
1507	8.757136353
1508	8.757110349
1509	8.757067221
1510	8.757054191
1511	8.756998251
1512	8.756939277
1513	8.756932974
1514	8.7569147
1515	8.756875095
1516	8.756837611
1517	8.756797533
1518	8.756751166
1519	8.756706344
1520	8.756657482
1521	8.756627569
1522	8.756623992
1523	8.756614601
1524	8.756513116
1525	8.756467205
1526	8.756455377
1527	8.756406027
1528	8.756374537
1529	8.756371299
1530	8.756368832
1531	8.756299344
1532	8.756262817
1533	8.756221544
1534	8.756156915
1535	8.756128291
1536	8.756073149
1537	8.756061998
1538	8.756060192
1539	8.756022941
1540	8.756019555
1541	8.756017443
1542	8.755948635
1543	8.755945697
1544	8.755867675
1545	8.755862249
1546	8.755861129
1547	8.755852506
1548	8.755847572
1549	8.755833696
1550	8.755805344
1551	8.755778625
1552	8.755721267
1553	8.755682328
1554	8.755680775
1555	8.755674865
1556	8.755669732
1557	8.75563339
1558	8.755579769
1559	8.755577029
1560	8.75557089
1561	8.755545794
1562	8.755538393
1563	8.755534163
1564	8.755502055
1565	8.755466633
1566	8.755450961
1567	8.755431771
1568	8.75541192
1569	8.755396721
1570	8.755318949
1571	8.755312513
1572	8.755307097
1573	8.755288759
1574	8.755284724
1575	8.755248577
1576	8.75518723
1577	8.755122419
1578	8.755065352
1579	8.755061492
1580	8.755055483
1581	8.755052791
1582	8.75500194
1583	8.754900552
1584	8.754814147
1585	8.754812802
1586	8.754725189
1587	8.754633769
1588	8.754624647
1589	8.754618801
1590	8.754573427
1591	8.7545715
1592	8.754513195
1593	8.754479
1594	8.754472669
1595	8.754446519
1596	8.75441073
1597	8.75437155
1598	8.754327097
1599	8.754324368
1600	8.754237085
1601	8.754152943
1602	8.754143859
1603	8.754137174
1604	8.75409968
1605	8.754054667
1606	8.754024398
1607	8.754015754
1608	8.753999824
1609	8.753997633
1610	8.753918899
1611	8.75391323
1612	8.753870844
1613	8.753855565
1614	8.753854398
1615	8.753843681
1616	8.75380591
1617	8.753749592
1618	8.753677297
1619	8.753647663
1620	8.753636826
1621	8.753634924
1622	8.753561836
1623	8.7535581
1624	8.753462834
1625	8.753462166
1626	8.753410009
1627	8.753388802
1628	8.753357573
1629	8.753340429
1630	8.753277371
1631	8.753273103
1632	8.753222922
1633	8.753220091
1634	8.753215809
1635	8.753212057
1636	8.753204296
1637	8.753150055
1638	8.753094223
1639	8.753079082
1640	8.753074433
1641	8.753067339
1642	8.75298263
1643	8.752943903
1644	8.752939553
1645	8.7528669
1646	8.75286342
1647	8.752861412
1648	8.752799453
1649	8.752719696
1650	8.752699903
1651	8.752680388
1652	8.752620097
1653	8.752618834
1654	8.752574503
1655	8.752510494
1656	8.75250866
1657	8.752508099
1658	8.752506327
1659	8.752407881
1660	8.752407598
1661	8.752374272
1662	8.752372471
1663	8.752371167
1664	8.75236949
