iter	RMSE
544	8.809134307
545	8.809122685
546	8.80893876
547	8.808757951
548	8.80872336
549	8.808635528
550	8.808537756
551	8.808329148
552	8.8082239
553	8.808085825
554	8.808051797
555	8.807921184
556	8.807811547
557	8.807655525
558	8.80754254
559	8.807433049
560	8.807294564
561	8.807248141
562	8.80715188
563	8.806953568
564	8.806951491
565	8.806760675
566	8.806702539
567	8.806537025
568	8.806415099
569	8.806232461
570	8.806182449
571	8.806096273
572	8.805972164
573	8.805910683
574	8.805908373
575	8.805801049
576	8.805742708
577	8.805716729
578	8.805714041
579	8.805613353
580	8.80558893
581	8.805554571
582	8.805401767
583	8.805255704
584	8.805149948
585	8.805061603
586	8.804956773
587	8.804790816
588	8.804683415
589	8.804596388
590	8.804587923
591	8.804496427
592	8.804344952
593	8.804234331
594	8.804202423
595	8.804033008
596	8.803910664
597	8.803787278
598	8.803646315
599	8.803545637
600	8.803421481
601	8.803321279
602	8.803246287
603	8.803143356
604	8.803015223
605	8.802911841
606	8.802772817
607	8.802673612
608	8.802626737
609	8.802492317
610	8.802350208
611	8.802280001
612	8.802274625
613	8.802150328
614	8.802046354
615	8.801979848
616	8.801862259
617	8.801857499
618	8.801685773
619	8.801624714
620	8.801470299
621	8.801421722
622	8.801327758
623	8.801161538
624	8.801041802
625	8.801033713
626	8.800903107
627	8.800845789
628	8.800830647
629	8.80080788
630	8.800727966
631	8.800666976
632	8.800576911
633	8.800515648
634	8.800476159
635	8.800414288
636	8.800295628
637	8.800144132
638	8.800070196
639	8.800067784
640	8.799958345
641	8.799914485
642	8.799907585
643	8.799891964
644	8.799700503
645	8.799530336
646	8.799403909
647	8.799328411
648	8.799223187
649	8.799144494
650	8.799052835
651	8.798964375
652	8.798836401
653	8.798761735
654	8.798628061
655	8.798440037
656	8.798325598
657	8.798225858
658	8.798152336
659	8.79812727
660	8.798051604
661	8.798049035
662	8.798047281
663	8.798001461
664	8.797907481
665	8.797780449
666	8.797667958
667	8.797613767
668	8.797607412
669	8.797590418
670	8.797453979
671	8.797448624
672	8.79738059
673	8.797289093
674	8.797177401
675	8.797117071
676	8.796941167
677	8.796932111
678	8.796915328
679	8.796852998
680	8.796800914
681	8.796741741
682	8.79673809
683	8.796653802
684	8.796482723
685	8.796383802
686	8.796377217
687	8.796256332
688	8.79625332
689	8.79617559
690	8.796173866
691	8.796171761
692	8.796065509
693	8.795985191
694	8.795968408
695	8.795858195
696	8.795728462
697	8.795580966
698	8.795442825
699	8.795433381
700	8.795303661
701	8.795217623
702	8.795098597
703	8.794985026
704	8.794946551
705	8.794840492
706	8.794713022
707	8.794691939
708	8.794598775
709	8.794561928
710	8.794458974
711	8.79435824
712	8.794308527
713	8.794300671
714	8.794251627
715	8.794188259
716	8.794122616
717	8.79396763
718	8.793933655
719	8.793821364
720	8.793670407
721	8.793665476
722	8.793590168
723	8.793579416
724	8.793557327
725	8.793420764
726	8.793413764
727	8.793375905
728	8.793293527
729	8.793192219
730	8.793067936
731	8.793063122
732	8.793037342
733	8.792873805
734	8.792845707
735	8.792802947
736	8.792792324
737	8.792742818
738	8.792671208
739	8.792663349
740	8.79264802
741	8.792572387
742	8.792544951
743	8.792499865
744	8.792410871
745	8.792378793
746	8.792367769
747	8.792364272
748	8.792347753
749	8.792188548
750	8.792033113
751	8.791954578
752	8.79188602
753	8.791826416
754	8.791782296
755	8.791696971
756	8.791691213
757	8.791627523
758	8.791568721
759	8.791489081
760	8.791421637
761	8.791368653
762	8.791328124
763	8.791210331
764	8.791174065
765	8.791103711
766	8.791102137
767	8.790967137
768	8.790939508
769	8.790850369
770	8.790705578
771	8.790620459
772	8.79054231
773	8.790450645
774	8.79035253
775	8.79029418
776	8.790187942
777	8.790157711
778	8.790152898
779	8.790071079
780	8.790067903
781	8.789976003
782	8.789889607
783	8.789836108
784	8.789808956
785	8.789786904
786	8.789619058
787	8.789471316
788	8.78945491
789	8.789347173
790	8.78927661
791	8.789175545
792	8.789118405
793	8.789045129
794	8.788900445
795	8.788822501
796	8.788786236
797	8.788712803
798	8.788700071
799	8.788553933
800	8.788452649
801	8.78844653
802	8.788407874
803	8.788357954
804	8.788342713
805	8.788339276
806	8.788329114
807	8.7882779
808	8.78819077
809	8.788090833
810	8.788016306
811	8.787879161
812	8.78787323
813	8.78780842
814	8.787793733
815	8.78765011
816	8.787546367
817	8.78750656
818	8.787493787
819	8.787438393
820	8.787417929
821	8.787276104
822	8.787235833
823	8.787229888
824	8.787206876
825	8.787193845
826	8.787190959
827	8.787159578
828	8.787157479
829	8.787054668
830	8.78699204
831	8.786886915
832	8.786827539
833	8.786795445
834	8.786755768
835	8.786726495
836	8.786717237
837	8.78659935
838	8.786492491
839	8.786374174
840	8.78623008
841	8.786191854
842	8.786183225
843	8.786122412
844	8.786115451
845	8.78611063
846	8.786102009
847	8.786022943
848	8.786008722
849	8.785963926
850	8.785878279
851	8.785872977
852	8.785792422
853	8.785697909
854	8.785655665
855	8.785594048
856	8.78552967
857	8.785459997
858	8.785458006
859	8.785320314
860	8.78531543
861	8.78531372
862	8.785274705
863	8.785224845
864	8.785191305
865	8.785187341
866	8.785034017
867	8.785021691
868	8.785015011
869	8.784957084
870	8.784930788
871	8.78489712
872	8.784842463
873	8.784721243
874	8.784620398
875	8.78459407
876	8.784502048
877	8.784481746
878	8.78437446
879	8.784310858
880	8.78418577
881	8.784167414
882	8.784053051
883	8.783986839
884	8.783868623
885	8.783829678
886	8.783799969
887	8.783725175
888	8.783622018
889	8.783619417
890	8.783539119
891	8.783530617
892	8.783512767
893	8.783505688
894	8.783478944
895	8.783377321
896	8.783344987
897	8.7832535
898	8.783246648
899	8.783189943
900	8.783123177
901	8.783078208
902	8.782983015
903	8.782961789
904	8.782848353
905	8.782789391
906	8.782685804
907	8.782655037
908	8.782644259
909	8.78258105
910	8.78248623
911	8.782482381
912	8.782432351
913	8.782427752
914	8.782358422
915	8.782259317
916	8.782140433
917	8.782042424
918	8.781936862
919	8.781881766
920	8.781765709
921	8.78171981
922	8.781696713
923	8.781650612
924	8.781533198
925	8.781445887
926	8.781325687
927	8.781262907
928	8.781184003
929	8.781111056
930	8.781027552
931	8.78094201
932	8.780880931
933	8.780849363
934	8.780844761
935	8.780788539
936	8.780736363
937	8.780719135
938	8.780650204
939	8.780538263
940	8.7804239
941	8.780378438
942	8.780360028
943	8.78024763
944	8.780220256
945	8.780210094
946	8.780115065
947	8.780040158
948	8.780033085
949	8.780021031
950	8.779931098
951	8.779803983
952	8.77978288
953	8.779770534
954	8.779646311
955	8.779544128
956	8.779540733
957	8.77941908
958	8.779410529
959	8.779384857
960	8.779382537
961	8.779370595
962	8.779368151
963	8.779333644
964	8.779236151
965	8.779090984
966	8.779072145
967	8.779015962
968	8.77896883
969	8.778903121
970	8.778830993
971	8.778720065
972	8.778666913
973	8.778665112
974	8.778662715
975	8.778655986
976	8.778652119
977	8.778557674
978	8.778553089
979	8.778551124
980	8.77854946
981	8.778522382
982	8.778518847
983	8.778516867
984	8.778443833
985	8.778410261
986	8.778275243
987	8.778205243
988	8.778169146
989	8.77810794
990	8.778102147
991	8.778025622
992	8.77800567
993	8.777898681
994	8.777818988
995	8.77777691
996	8.777721118
997	8.777625352
998	8.777533592
999	8.777481467
1000	8.777369453
1001	8.777320157
1002	8.777316984
1003	8.777314099
1004	8.777240063
1005	8.777234697
1006	8.77722822
1007	8.777184358
1008	8.777084057
1009	8.776975222
1010	8.77687432
1011	8.776843807
1012	8.776697849
1013	8.77656044
1014	8.776449794
1015	8.776424188
1016	8.776336122
1017	8.776265368
1018	8.776104269
1019	8.776018436
1020	8.776014536
1021	8.776006922
1022	8.775941135
1023	8.775929109
1024	8.775855081
1025	8.775802864
1026	8.775741095
1027	8.775691891
1028	8.775681032
1029	8.775677803
1030	8.775629114
1031	8.775498149
1032	8.775443731
1033	8.77544262
1034	8.775363718
1035	8.775200427
1036	8.775160849
1037	8.775140347
1038	8.77513611
1039	8.775068961
1040	8.774929344
1041	8.774903012
1042	8.774893466
1043	8.774891424
1044	8.774831057
1045	8.774822111
1046	8.774818598
1047	8.77481316
1048	8.77476668
1049	8.774706287
1050	8.774650266
1051	8.774645735
1052	8.77453659
1053	8.774466641
1054	8.774313779
1055	8.774312419
1056	8.774309825
1057	8.774307263
1058	8.774305207
1059	8.774205426
1060	8.774186071
1061	8.774150795
1062	8.774086221
1063	8.774076473
1064	8.773958443
1065	8.773956235
1066	8.773952525
1067	8.773871294
1068	8.773868851
1069	8.773854998
1070	8.773725898
1071	8.773709592
1072	8.773644551
1073	8.773638976
1074	8.773524876
1075	8.773490327
1076	8.773480914
1077	8.773371789
1078	8.773337954
1079	8.773286131
1080	8.773196977
1081	8.773127547
1082	8.773072169
1083	8.773067064
1084	8.773065767
1085	8.77297969
1086	8.772844075
1087	8.772842709
1088	8.772737132
1089	8.772640036
1090	8.772521466
1091	8.77244109
1092	8.772437073
1093	8.772337303
1094	8.772332379
1095	8.772290221
1096	8.772243851
1097	8.77217223
1098	8.772166019
1099	8.772161126
1100	8.772114869
1101	8.772010346
1102	8.772001433
1103	8.771931734
1104	8.771923435
1105	8.771878645
1106	8.771874511
1107	8.771871717
1108	8.771863545
1109	8.771846856
1110	8.771844888
1111	8.771804641
1112	8.771774967
1113	8.771733949
1114	8.771602978
1115	8.77160055
1116	8.771574507
1117	8.77156515
1118	8.771564424
1119	8.771513489
1120	8.771490807
1121	8.771457085
1122	8.771431731
1123	8.771359058
1124	8.771353517
1125	8.771349436
1126	8.77131993
1127	8.771305579
1128	8.771303727
1129	8.771301815
1130	8.77118485
1131	8.771183732
1132	8.771125616
1133	8.771120288
1134	8.771038317
1135	8.771026442
1136	8.770926961
1137	8.770833951
1138	8.770799304
1139	8.770798077
1140	8.770732453
1141	8.770669779
1142	8.770607889
1143	8.770498582
1144	8.770469524
1145	8.770466397
1146	8.770461983
1147	8.770460671
1148	8.770370953
1149	8.770340837
1150	8.770302283
1151	8.770222785
1152	8.770218498
1153	8.770200948
1154	8.770196959
1155	8.770193736
1156	8.770189851
1157	8.770081958
1158	8.769997099
1159	8.76998806
1160	8.769985226
1161	8.769887689
1162	8.76980169
1163	8.769722917
1164	8.769629989
1165	8.769539742
1166	8.769452821
1167	8.769305236
1168	8.769267383
1169	8.769263523
1170	8.769262417
1171	8.769156239
1172	8.769093107
1173	8.7690867
1174	8.769063501
1175	8.76897198
1176	8.768940935
1177	8.768935097
1178	8.768929221
1179	8.768927518
1180	8.768849676
1181	8.76871943
1182	8.768714441
1183	8.768625828
1184	8.768577514
1185	8.768575285
1186	8.768520781
1187	8.768432869
1188	8.768387647
1189	8.768371386
1190	8.768370088
1191	8.768311672
1192	8.768218313
1193	8.768216637
1194	8.768214978
1195	8.768159827
1196	8.768055094
1197	8.767953188
1198	8.767921235
1199	8.767908937
1200	8.767824591
1201	8.767823265
1202	8.767777557
1203	8.767707107
1204	8.767705121
1205	8.767600035
1206	8.767570748
1207	8.767568959
1208	8.767446584
1209	8.767369343
1210	8.76727159
1211	8.767260154
1212	8.767211109
1213	8.767162985
1214	8.767118286
1215	8.767115013
1216	8.767046351
1217	8.767043888
1218	8.767010227
1219	8.767009499
1220	8.767008634
1221	8.767006488
1222	8.767005377
1223	8.766994994
1224	8.766916388
1225	8.766914774
1226	8.766867998
1227	8.766859095
1228	8.766853347
1229	8.766799905
1230	8.766799004
1231	8.766690339
1232	8.766689435
1233	8.766601124
1234	8.766578731
1235	8.766570409
1236	8.766560012
1237	8.766558474
1238	8.766534344
1239	8.766512474
1240	8.76651044
1241	8.766469502
1242	8.766421046
1243	8.766415588
1244	8.766411912
1245	8.766410926
1246	8.766408587
1247	8.766372821
1248	8.766324797
1249	8.766189058
1250	8.766188213
1251	8.766185143
1252	8.766173396
1253	8.766087572
1254	8.765988832
1255	8.765907545
1256	8.765877313
1257	8.76577212
1258	8.765770867
1259	8.765768688
1260	8.76575746
1261	8.765747791
1262	8.765726761
1263	8.765720808
1264	8.765692293
1265	8.765603094
1266	8.765509965
1267	8.765414468
1268	8.765369338
1269	8.765309817
1270	8.765281778
1271	8.765228288
1272	8.765222441
1273	8.765220272
1274	8.765218118
1275	8.765217195
1276	8.765113278
1277	8.765111459
1278	8.765082637
1279	8.764992615
1280	8.7649905
1281	8.764905565
1282	8.764903959
1283	8.764833259
1284	8.764792308
1285	8.764724645
1286	8.764723405
1287	8.764631857
1288	8.764625037
1289	8.764618506
1290	8.764539235
1291	8.764538367
1292	8.764538019
1293	8.764536086
1294	8.764427167
1295	8.764388379
1296	8.764317815
1297	8.764224303
1298	8.764139642
1299	8.764115997
1300	8.76401842
1301	8.763941288
1302	8.763900236
1303	8.763899502
1304	8.763813563
1305	8.763811309
1306	8.76380582
1307	8.763719984
1308	8.763572923
1309	8.763524226
1310	8.763522431
1311	8.763518796
1312	8.763506152
1313	8.763497551
1314	8.763431118
1315	8.763408868
1316	8.763405426
1317	8.763404703
1318	8.76337139
1319	8.763370579
1320	8.763364821
1321	8.763346227
1322	8.763345472
1323	8.763305207
1324	8.763303544
1325	8.763286014
1326	8.763226685
1327	8.763177405
1328	8.76311229
1329	8.763101678
1330	8.763027438
1331	8.763017877
1332	8.762950614
1333	8.762900789
1334	8.762897783
1335	8.762894409
1336	8.762809884
1337	8.76277811
1338	8.762720194
1339	8.762619488
1340	8.762618244
1341	8.762533646
1342	8.762442908
1343	8.762441321
1344	8.762382934
1345	8.762364927
1346	8.762319641
1347	8.762318027
1348	8.762231037
1349	8.762224354
1350	8.762203756
1351	8.762131661
1352	8.762020018
1353	8.762017331
1354	8.762013901
1355	8.761993684
1356	8.761990735
1357	8.761966399
1358	8.761891816
1359	8.76183194
1360	8.761756483
1361	8.761625022
1362	8.76153987
1363	8.761537483
1364	8.761495373
1365	8.761484632
1366	8.761480659
1367	8.761480165
1368	8.761469969
1369	8.761464596
1370	8.761462277
1371	8.761371608
1372	8.761369131
1373	8.76136741
1374	8.761290395
1375	8.761219583
1376	8.761186084
1377	8.76117611
1378	8.761172882
1379	8.761163103
1380	8.761162591
1381	8.761161573
1382	8.76111305
1383	8.761111272
1384	8.761110643
1385	8.761109211
1386	8.761086751
1387	8.761079786
1388	8.760982301
1389	8.76098023
1390	8.760948157
1391	8.760878811
1392	8.76083185
1393	8.760734532
1394	8.760684545
1395	8.76060474
1396	8.760525985
1397	8.760524848
1398	8.760473292
1399	8.760417126
1400	8.760334662
1401	8.760331723
1402	8.760291584
1403	8.760239898
1404	8.760225253
1405	8.76022363
1406	8.760133101
1407	8.760130586
1408	8.760054818
1409	8.760042458
1410	8.760041137
1411	8.759981799
1412	8.759964321
1413	8.759887197
1414	8.759883528
1415	8.759824066
1416	8.759823029
1417	8.759760107
1418	8.759750902
1419	8.75967235
1420	8.75964031
1421	8.759639273
1422	8.759585008
1423	8.759571602
1424	8.759567165
1425	8.759491993
1426	8.759417683
1427	8.759403538
1428	8.759374561
1429	8.759287068
1430	8.759283324
1431	8.759278218
1432	8.759218395
1433	8.759134861
1434	8.75912804
1435	8.759127332
1436	8.759050874
1437	8.758978969
1438	8.758975826
1439	8.758902294
1440	8.758894095
1441	8.758847524
1442	8.758774219
1443	8.758768987
1444	8.758704807
1445	8.758620406
1446	8.758575957
1447	8.758532124
1448	8.758530844
1449	8.758526721
1450	8.758489591
1451	8.758459318
1452	8.758398744
1453	8.758299271
1454	8.758227087
1455	8.758149984
1456	8.758132055
1457	8.758048195
1458	8.758045983
1459	8.757966611
1460	8.757923096
1461	8.757812224
1462	8.757777857
1463	8.75770604
1464	8.757704081
1465	8.75770341
1466	8.757689818
1467	8.757682846
1468	8.757617506
1469	8.757575002
1470	8.7575682
1471	8.757517356
1472	8.757399814
1473	8.75732433
1474	8.757315178
1475	8.75727384
1476	8.757197711
1477	8.757187624
1478	8.757185429
1479	8.757086304
1480	8.757081261
1481	8.757062417
1482	8.757057891
1483	8.757041912
1484	8.757040151
1485	8.756970395
1486	8.756959251
1487	8.756956339
1488	8.75694182
1489	8.756865201
1490	8.756796909
1491	8.756715415
1492	8.756641459
1493	8.756641188
1494	8.756629335
1495	8.75659188
1496	8.756559853
1497	8.756483112
1498	8.756420984
1499	8.756382365
1500	8.756307988
1501	8.756303083
1502	8.756190621
1503	8.756117213
1504	8.756045344
1505	8.755975149
1506	8.755920064
1507	8.755884971
1508	8.755819946
1509	8.75581899
1510	8.755793082
1511	8.755792212
1512	8.755789599
1513	8.755785304
1514	8.755718247
1515	8.755668791
1516	8.755604047
1517	8.755602542
1518	8.755553773
1519	8.755498989
1520	8.755491478
1521	8.755490336
1522	8.75545239
1523	8.755450851
1524	8.755401934
1525	8.755334004
1526	8.755288468
1527	8.75523267
1528	8.755213931
1529	8.755199995
1530	8.75515534
1531	8.755073506
1532	8.75507082
1533	8.754993664
1534	8.754976331
1535	8.754917866
1536	8.754855104
1537	8.754786522
1538	8.754767928
1539	8.754765863
1540	8.754763937
1541	8.754747007
1542	8.754673929
1543	8.754625368
1544	8.754621643
1545	8.754562265
1546	8.754507486
1547	8.754501128
1548	8.754443494
1549	8.754439557
1550	8.754437256
1551	8.754436335
1552	8.754434273
1553	8.754426181
1554	8.754422836
1555	8.754355966
1556	8.754310368
1557	8.754205404
1558	8.75420039
1559	8.754196306
1560	8.754194868
1561	8.754192687
1562	8.754108868
1563	8.754085338
1564	8.754005991
1565	8.754000297
1566	8.753908983
1567	8.753827739
1568	8.75377228
1569	8.753749
1570	8.753696035
1571	8.753688821
1572	8.753686699
1573	8.753562186
1574	8.753498053
1575	8.75349697
1576	8.75349321
1577	8.753438087
1578	8.753436512
1579	8.753406306
1580	8.753368781
1581	8.753363964
1582	8.753252028
1583	8.753208771
1584	8.753183882
1585	8.753105022
1586	8.7530704
1587	8.753033308
1588	8.75300422
1589	8.752943869
1590	8.752922019
1591	8.752881382
1592	8.752873072
1593	8.75287079
1594	8.752783615
1595	8.752772727
1596	8.752714042
1597	8.752638965
1598	8.752599669
1599	8.752545966
1600	8.752540224
1601	8.752444124
1602	8.752443214
1603	8.752383282
1604	8.752370965
1605	8.75227194
1606	8.752237849
1607	8.752225211
1608	8.75222414
1609	8.752218135
1610	8.752215909
1611	8.752212291
1612	8.752192153
1613	8.752183422
1614	8.752179915
1615	8.752110103
1616	8.75208777
1617	8.752085688
1618	8.752078439
1619	8.752003113
1620	8.75198341
1621	8.75191271
1622	8.751894471
1623	8.751794927
1624	8.75172994
1625	8.751728166
1626	8.751654945
1627	8.751593545
1628	8.751567183
1629	8.751563932
1630	8.75150713
1631	8.751430045
1632	8.751419472
1633	8.751412876
1634	8.751385916
1635	8.751321473
1636	8.751316519
1637	8.75130107
1638	8.751243444
1639	8.751239975
1640	8.751195792
1641	8.751139828
1642	8.751102702
1643	8.751009714
1644	8.750939314
1645	8.750909867
1646	8.750902944
1647	8.750891653
1648	8.750824496
1649	8.750813894
1650	8.750721468
1651	8.750719541
1652	8.750676174
1653	8.750673167
1654	8.750672432
1655	8.750656764
1656	8.750627053
1657	8.75062302
1658	8.750604672
1659	8.750601323
1660	8.75052657
1661	8.750477097
1662	8.750475732
1663	8.750406691
