iter	Passed	Remaining
385	66101	276394
386	66234	276061
387	66370	275744
388	66389	274943
389	66616	275004
390	66718	274554
391	66763	273865
392	66869	273433
393	66888	272648
394	66990	272202
395	67120	271873
396	67277	271652
397	67496	271683
398	67606	271272
399	67829	271319
400	67983	271086
401	68072	270595
402	68221	270345
403	68257	269650
404	68405	269399
405	68669	269604
406	68873	269572
407	69041	269397
408	69092	268769
409	69261	268598
410	69314	267982
411	69456	267710
412	69636	267585
413	69846	267574
414	70063	267590
415	70270	267567
416	70438	267394
417	70590	267164
418	70778	267066
419	70973	266995
420	71119	266740
421	71336	266750
422	71501	266568
423	71541	265917
424	71677	265626
425	71895	265643
426	72118	265672
427	72252	265377
428	72424	265219
429	72656	265281
430	72854	265216
431	73008	264994
432	73139	264689
433	73348	264663
434	73475	264341
435	73628	264116
436	73748	263774
437	73934	263665
438	74114	263538
439	74151	262899
440	74350	262841
441	74593	262932
442	74784	262841
443	74856	262334
444	74875	261644
445	75109	261706
446	75281	261548
447	75507	261581
448	75691	261463
449	75733	260860
450	75880	260619
451	76087	260583
452	76280	260497
453	76507	260530
454	76728	260539
455	76918	260443
456	77068	260210
457	77288	260214
458	77523	260269
459	77746	260282
460	77901	260067
461	78064	259877
462	78237	259720
463	78410	259566
464	78621	259535
465	78716	259122
466	78882	258942
467	79046	258757
468	79253	258715
469	79457	258659
470	79618	258463
471	79765	258223
472	79963	258149
473	80178	258128
474	80393	258106
475	80612	258094
476	80831	258084
477	81024	257990
478	81214	257885
479	81521	258151
480	81738	258129
481	81914	257980
482	82132	257960
483	82351	257943
484	82593	257998
485	82817	257994
486	83010	257895
487	83185	257737
488	83389	257670
489	83641	257752
490	83856	257717
491	84063	257656
492	84265	257581
493	84455	257469
494	84656	257390
495	84904	257453
496	85096	257343
497	85297	257262
498	85437	256996
499	85654	256963
500	85873	256934
501	86136	257035
502	86329	256927
503	86568	256957
504	86806	256981
505	87244	257594
506	87547	257808
507	87815	257915
508	88027	257856
509	88283	257926
510	88540	257998
511	89040	258773
512	89304	258859
513	89575	258966
514	89836	259042
515	90074	259051
516	90299	259020
517	90549	259063
518	90814	259146
519	91073	259208
520	91340	259294
521	91582	259307
522	91821	259312
523	92054	259298
524	92275	259250
525	92490	259183
526	92677	259039
527	92905	259009
528	93215	259205
529	93386	259016
530	93596	258932
531	93749	258690
532	93933	258538
533	94130	258418
534	94340	258335
535	94543	258229
536	94761	258167
537	94954	258036
538	95152	257918
539	95348	257793
540	95540	257659
541	95786	257668
542	95976	257528
543	96197	257468
544	96407	257381
545	96661	257408
546	96808	257154
547	97002	257020
548	97265	257070
549	97494	257032
550	97718	256977
551	97944	256926
552	98095	256679
553	98246	256432
554	98453	256333
555	98659	256229
556	98871	256143
557	99090	256072
558	99600	256751
559	100150	257530
560	100420	257583
561	100691	257640
562	100962	257696
563	101182	257621
564	101408	257559
565	101634	257498
566	101898	257532
567	102559	258566
568	102819	258585
569	103062	258560
570	103336	258612
571	103566	258553
572	103779	258453
573	104000	258370
574	104223	258293
575	104497	258341
576	104773	258391
577	104927	258143
578	105140	258038
579	105372	257981
580	105519	257713
581	105731	257606
582	105964	257549
583	106171	257428
584	106394	257347
585	106616	257261
586	106818	257128
587	107020	256994
588	107179	256758
589	107395	256657
590	107643	256631
591	107837	256479
592	108050	256369
593	108271	256279
594	108512	256236
595	108745	256171
596	108926	255987
597	109116	255821
598	109338	255730
599	109558	255637
600	109790	255567
601	109994	255436
602	110238	255395
603	110460	255303
604	110691	255229
605	110904	255117
606	111107	254979
607	111269	254748
608	111493	254659
609	111670	254461
610	111910	254407
611	112143	254338
612	112382	254280
613	112623	254228
614	112811	254055
615	113037	253967
616	113238	253823
617	113489	253790
618	113738	253753
619	113978	253693
620	114072	253309
621	114350	253335
622	114555	253198
623	114776	253095
624	114945	252880
625	115147	252736
626	115347	252587
627	115559	252464
628	115822	252452
629	116151	252583
630	116467	252684
631	116812	252846
632	117115	252917
633	117393	252934
634	117632	252864
635	117836	252718
636	118035	252562
637	118278	252501
638	118508	252409
639	118722	252285
640	118982	252258
641	119157	252050
642	119368	251917
643	119462	251539
644	119711	251486
645	119924	251358
646	120181	251321
647	120462	251335
648	120668	251191
649	120908	251117
650	121125	250995
651	121322	250832
652	121542	250715
653	121744	250562
654	121941	250399
655	122190	250341
656	122400	250204
657	122548	249939
658	122780	249846
659	123079	249889
660	123252	249674
661	123394	249398
662	123627	249305
663	123780	249052
664	123982	248896
665	124189	248752
666	124483	248779
667	124781	248816
668	125029	248751
669	125099	248332
670	125287	248147
671	125486	247984
672	125728	247907
673	125967	247823
674	126191	247709
675	126399	247563
676	126618	247439
677	126912	247459
678	127058	247194
679	127337	247184
680	127647	247234
681	127882	247139
682	128079	246970
683	128302	246850
684	128486	246656
685	128635	246395
686	128842	246244
687	129064	246122
688	129267	245965
689	129513	245887
690	129713	245722
691	129880	245496
692	130121	245409
693	130360	245318
694	130537	245109
695	130618	244721
696	130910	244728
697	130996	244352
698	131205	244203
699	131438	244100
700	131927	244470
701	132328	244675
702	132553	244554
703	132900	244658
704	133137	244557
705	133382	244471
706	133616	244365
707	133823	244208
708	134128	244231
709	134521	244412
710	134955	244665
711	135216	244604
712	135446	244488
713	135745	244493
714	135965	244357
715	136176	244205
716	136404	244081
717	136571	243851
718	136775	243685
719	137020	243591
720	137307	243573
721	137532	243444
722	137766	243329
723	137978	243177
724	138164	242979
725	138445	242947
726	138767	242986
727	139252	243309
728	139336	242930
729	139392	242505
730	139717	242545
731	139989	242494
732	140266	242453
733	140487	242312
734	140708	242171
735	140970	242100
736	141289	242128
737	141479	241933
738	141722	241829
739	141935	241674
740	142134	241493
741	142400	241427
742	142673	241373
743	142834	241129
744	143075	241019
745	143314	240906
746	143586	240848
747	143791	240677
748	144015	240538
749	144217	240361
750	144441	240222
751	144680	240108
752	144873	239916
753	145084	239755
754	145258	239532
755	145462	239359
756	145691	239226
757	145888	239041
758	146113	238902
759	146351	238783
760	146572	238638
761	146814	238525
762	146945	238232
763	147223	238178
764	147489	238103
765	147675	237900
766	147852	237682
767	148034	237472
768	148223	237272
769	148428	237100
770	148647	236949
771	148822	236728
772	149063	236611
773	149271	236443
774	149513	236328
775	149795	236275
776	150007	236111
777	150287	236055
778	150443	235804
779	150684	235685
780	150893	235518
781	151096	235340
782	151314	235184
783	151581	235106
784	151807	234962
785	152047	234841
786	152256	234672
787	152495	234548
788	152684	234348
789	152915	234212
790	153269	234264
791	153461	234067
792	153690	233927
793	153872	233715
794	154169	233677
795	154365	233487
796	154572	233313
797	154841	233233
798	155106	233145
799	155345	233017
800	155603	232919
801	155884	232854
802	156128	232733
803	156346	232575
804	156607	232478
805	156871	232387
806	157099	232242
807	157375	232168
808	157685	232142
809	157939	232034
810	158203	231941
811	158410	231762
812	158642	231621
813	158850	231444
814	159106	231338
815	159321	231172
816	159560	231040
817	159753	230842
818	160000	230721
819	160218	230558
820	160479	230457
821	160760	230384
822	161030	230294
823	161288	230187
824	161493	230006
825	161701	229827
826	162005	229785
827	162283	229706
828	162528	229578
829	162777	229458
830	162996	229293
831	163145	229030
832	163389	228902
833	163609	228739
834	163866	228627
835	164068	228440
836	164390	228417
837	164641	228297
838	164856	228126
839	165062	227944
840	165246	227730
841	165500	227611
842	165701	227421
843	165939	227281
844	166146	227100
845	166346	226908
846	166493	226644
847	166745	226522
848	166948	226334
849	167183	226189
850	167418	226044
851	167674	225927
852	167885	225750
853	168126	225612
854	168303	225389
855	168550	225259
856	168775	225100
857	168971	224901
858	169196	224742
859	169391	224542
860	169554	224300
861	169794	224159
862	169981	223950
863	170232	223824
864	170430	223628
865	170624	223426
866	170870	223294
867	171133	223183
868	171337	222994
869	171612	222898
870	171838	222739
871	172108	222636
872	172324	222462
873	172568	222324
874	172847	222232
875	173094	222098
876	173274	221878
877	173467	221674
878	173709	221534
879	173952	221394
880	174225	221292
881	174410	221077
882	174650	220933
883	174867	220760
884	175070	220569
885	175311	220425
886	175547	220276
887	175775	220115
888	176050	220014
889	176395	219999
890	176627	219842
891	176866	219695
892	177202	219667
893	177461	219543
894	177744	219449
895	178016	219341
896	178328	219282
897	178603	219177
898	178875	219067
899	179089	218886
900	179383	218803
901	179643	218678
902	179884	218531
903	180174	218442
904	180466	218354
905	180675	218166
906	180916	218017
907	181108	217808
908	181365	217678
909	181622	217547
910	181771	217288
911	182017	217143
912	182243	216975
913	182485	216826
914	182686	216628
915	182888	216431
916	183095	216240
917	183338	216091
918	183669	216046
919	183880	215860
920	183980	215542
921	184210	215378
922	184432	215204
923	184674	215054
924	184864	214841
925	185098	214681
926	185314	214500
927	185531	214320
928	185774	214170
929	186029	214033
930	186219	213821
931	186416	213619
932	186562	213356
933	186753	213147
934	186942	212934
935	187263	212871
936	187570	212793
937	187866	212701
938	188111	212552
939	188415	212468
940	188679	212339
941	188912	212175
942	189157	212024
943	189289	211747
944	189538	211600
945	189730	211390
946	189959	211221
947	190265	211139
948	190546	211026
949	190767	210848
950	190954	210632
951	191261	210547
952	191530	210422
953	191850	210351
954	192091	210193
955	192192	209884
956	192460	209756
957	192732	209631
958	192932	209428
959	193210	209311
960	193468	209171
961	193697	209000
962	193958	208863
963	194131	208631
964	194359	208458
965	194659	208362
966	194891	208193
967	195087	207985
968	195188	207676
969	195360	207444
970	195504	207181
971	195721	206998
972	195920	206793
973	196165	206638
974	196374	206444
975	196583	206251
976	196853	206121
977	197052	205918
978	197251	205713
979	197495	205556
980	197680	205337
981	197945	205201
982	198167	205021
983	198364	204815
984	198627	204677
985	198919	204568
986	199169	204415
987	199451	204296
988	199696	204139
989	199914	203952
990	200267	203905
991	200485	203719
992	200759	203590
993	200975	203402
994	201131	203152
995	201268	202885
996	201486	202698
997	201721	202529
998	201961	202365
999	202289	202289
1000	202547	202142
1001	202783	201974
1002	203008	201794
1003	203253	201633
1004	203469	201444
1005	203892	201459
1006	204193	201354
1007	204397	201152
1008	204643	200993
1009	204840	200784
1010	205041	200579
1011	205259	200391
1012	205429	200156
1013	205631	199952
1014	205802	199719
1015	206053	199563
1016	206303	199406
1017	206530	199227
1018	206713	199004
1019	206934	198819
1020	207151	198630
1021	207424	198494
1022	207651	198314
1023	207943	198195
1024	208038	197890
1025	208233	197680
1026	208481	197519
1027	208725	197354
1028	209039	197256
1029	209248	197059
1030	209445	196850
1031	209678	196675
1032	209888	196478
1033	210133	196314
1034	210367	196139
1035	210632	195994
1036	210883	195834
1037	211158	195697
1038	211372	195504
1039	211626	195347
1040	211850	195163
1041	212074	194978
1042	212263	194761
1043	212456	194547
1044	212720	194400
1045	213007	194272
1046	213196	194055
1047	213422	193872
1048	213644	193685
1049	213888	193518
1050	214133	193352
1051	214307	193120
1052	214571	192971
1053	214826	192813
1054	215068	192644
1055	215246	192417
1056	215435	192200
1057	215698	192049
1058	215996	191928
1059	216441	191938
1060	216747	191824
1061	217024	191684
1062	217391	191623
1063	217665	191480
1064	217864	191270
1065	218070	191067
1066	218276	190863
1067	218773	190914
1068	219247	190944
1069	219485	190767
1070	219744	190609
1071	220064	190503
1072	220244	190276
1073	220371	190004
1074	220588	189809
1075	220880	189677
1076	221107	189491
1077	221337	189307
1078	221525	189087
1079	221731	188882
1080	221903	188648
1081	222112	188446
1082	222380	188294
1083	222564	188071
1084	222762	187859
1085	223005	187685
1086	223230	187497
1087	223498	187344
1088	223800	187219
1089	223991	187002
1090	224156	186762
1091	224370	186564
1092	224642	186413
1093	224896	186248
1094	225073	186019
1095	225267	185804
1096	225434	185567
1097	225662	185379
1098	225881	185185
1099	226080	184974
1100	226334	184809
1101	226526	184592
1102	226753	184403
1103	226979	184214
1104	227203	184024
1105	227493	183887
1106	227784	183750
1107	227999	183551
1108	228092	183255
1109	228342	183085
1110	228583	182907
1111	228780	182695
1112	229005	182505
1113	229208	182297
1114	229430	182104
1115	229676	181930
1116	229925	181758
1117	230137	181557
1118	230355	181361
1119	230579	181169
1120	230784	180962
1121	230991	180758
1122	231165	180527
1123	231387	180333
1124	231571	180111
1125	231844	179957
1126	232038	179742
1127	232313	179590
1128	232547	179405
1129	232807	179241
1130	233019	179040
1131	233232	178838
1132	233497	178677
1133	233754	178510
1134	233964	178307
1135	234123	178066
1136	234338	177866
1137	234550	177664
1138	234735	177442
1139	234991	177274
1140	235212	177079
1141	235391	176853
1142	235599	176647
1143	235851	176476
1144	236057	176269
1145	236413	176175
1146	236601	175955
1147	236854	175783
1148	237118	175620
1149	237428	175490
1150	237657	175300
1151	237895	175117
1152	238138	174938
1153	238431	174794
1154	238653	174599
1155	238898	174420
1156	239177	174266
1157	239392	174066
1158	239684	173920
1159	239884	173709
1160	240152	173546
1161	240322	173313
1162	240581	173144
1163	240798	172944
1164	240985	172723
1165	241190	172515
1166	241402	172312
1167	241674	172151
1168	241950	171993
1169	242156	171786
1170	242350	171570
1171	242526	171341
1172	242684	171099
1173	242902	170900
1174	243109	170694
1175	243326	170493
1176	243555	170302
1177	243768	170100
1178	244027	169928
1179	244250	169733
1180	244486	169546
1181	244700	169344
1182	244915	169142
1183	245124	168936
1184	245376	168760
1185	245593	168560
1186	245831	168374
1187	245999	168141
1188	246254	167966
1189	246483	167774
1190	246748	167606
1191	246974	167411
1192	247248	167249
1193	247450	167039
1194	247625	166810
1195	247827	166599
1196	248154	166472
1197	248366	166268
1198	248629	166098
1199	248815	165877
1200	249082	165709
1201	249283	165497
1202	249497	165294
1203	249681	165071
1204	249932	164892
1205	250223	164740
1206	250468	164558
1207	250634	164322
1208	250864	164130
1209	251070	163922
1210	251238	163688
1211	251438	163476
1212	251637	163263
1213	251855	163063
1214	252098	162878
1215	252358	162705
1216	252569	162499
1217	252845	162335
1218	253012	162102
1219	253226	161899
1220	253505	161736
1221	253677	161506
1222	253860	161283
1223	254116	161106
1224	254328	160901
1225	254590	160728
1226	254791	160516
1227	254974	160293
1228	255180	160084
1229	255400	159884
1230	255683	159724
1231	255884	159512
1232	256113	159317
1233	256369	159140
1234	256551	158916
1235	256754	158705
1236	256978	158508
1237	257219	158320
1238	257466	158137
1239	257701	157945
1240	257934	157753
1241	258121	157533
1242	258324	157322
1243	258511	157101
1244	258755	156915
1245	259033	156750
1246	259200	156517
1247	259383	156295
1248	259615	156101
1249	259835	155901
1250	260058	155702
1251	260323	155528
1252	260559	155337
1253	260783	155139
1254	260998	154935
1255	261187	154716
1256	261410	154517
1257	261628	154315
1258	261824	154100
1259	262054	153905
1260	262323	153733
1261	262544	153532
1262	262792	153347
1263	263018	153150
1264	263229	152943
1265	263439	152736
1266	263629	152518
1267	263848	152316
1268	264119	152144
1269	264402	151979
1270	264641	151788
1271	264831	151570
1272	265001	151340
1273	265204	151129
1274	265376	150900
1275	265587	150693
1276	265782	150478
1277	266017	150285
1278	266227	150078
1279	266500	149906
1280	266727	149709
1281	267000	149537
1282	267251	149352
1283	267510	149172
1284	267873	149050
1285	268168	148889
1286	268409	148699
1287	268677	148523
1288	268910	148328
1289	269119	148120
1290	269437	147971
1291	269668	147775
1292	269898	147577
1293	270099	147364
1294	270422	147218
1295	270630	147008
1296	270859	146811
1297	271050	146592
1298	271246	146377
1299	271454	146167
1300	271726	145993
1301	271981	145808
1302	272097	145550
1303	272316	145346
1304	272580	145167
1305	272860	144996
1306	273231	144873
1307	273542	144717
1308	273786	144527
1309	274019	144330
1310	274240	144128
1311	274364	143874
1312	274616	143687
1313	274885	143509
1314	275078	143291
1315	275221	143048
1316	275410	142828
1317	275663	142642
1318	275929	142462
1319	276193	142281
1320	276385	142063
1321	276722	141919
1322	277162	141828
1323	277606	141738
1324	277931	141587
1325	278327	141472
1326	278571	141280
1327	278852	141106
1328	279519	141127
1329	280252	141179
1330	280669	141072
1331	280942	140893
1332	281294	140752
1333	281592	140585
1334	281895	140420
1335	282103	140206
1336	282392	140034
1337	282622	139832
1338	282936	139672
1339	283248	139510
1340	283519	139328
1341	283836	139168
1342	284124	138994
1343	284399	138813
1344	284804	138696
1345	285127	138539
1346	285394	138353
1347	285586	138132
1348	285798	137920
1349	286015	137711
1350	286245	137508
1351	286470	137302
1352	286682	137090
1353	286868	136866
1354	287077	136652
1355	287366	136477
1356	287608	136280
1357	287843	136079
1358	288032	135856
1359	288253	135648
1360	288462	135435
1361	288675	135223
1362	288914	135024
1363	289111	134805
1364	289292	134579
1365	289459	134346
1366	289673	134135
1367	289874	133918
1368	290219	133768
1369	290443	133561
1370	290682	133361
1371	290934	133168
1372	291103	132936
1373	291293	132714
1374	291523	132510
1375	291745	132303
1376	291948	132087
1377	292175	131882
1378	292443	131694
1379	292711	131508
1380	292979	131320
1381	293510	131251
1382	293921	131127
1383	294162	130927
1384	294414	130732
1385	294708	130556
1386	294929	130347
1387	295236	130176
1388	295525	129997
1389	296109	129947
1390	296615	129862
1391	296868	129666
1392	297251	129527
1393	297586	129366
1394	297807	129156
1395	298023	128944
1396	298226	128726
1397	298415	128502
1398	298600	128276
1399	298854	128080
1400	299094	127878
1401	299306	127664
1402	299434	127414
1403	299617	127188
1404	299848	126982
1405	300130	126797
1406	300336	126580
1407	300600	126389
1408	300795	126167
1409	301013	125956
1410	301262	125757
1411	301497	125552
1412	301703	125336
1413	301904	125117
1414	302101	124897
1415	302340	124693
1416	302560	124483
1417	302786	124274
1418	303089	124098
1419	303368	123911
1420	303612	123709
1421	303802	123486
1422	303993	123263
1423	304261	123072
1424	304492	122865
1425	304725	122659
1426	304877	122421
1427	305165	122237
1428	305299	121991
1429	305597	121811
1430	305800	121593
1431	306000	121374
1432	306814	121398
1433	307383	121324
1434	307827	121200
1435	308088	121004
1436	308343	120805
1437	308553	120588
1438	308819	120394
1439	308921	120136
1440	309181	119939
1441	309818	119887
1442	310130	119710
1443	310396	119515
1444	310741	119350
1445	310976	119143
1446	311147	118911
1447	311318	118679
1448	311542	118467
1449	311763	118255
1450	311992	118045
1451	312182	117820
1452	312422	117615
1453	312654	117406
1454	312870	117192
1455	313120	116990
1456	313352	116781
1457	313648	116596
1458	313823	116366
1459	314092	116171
1460	314304	115955
1461	314521	115740
1462	314683	115505
1463	314915	115296
1464	315135	115083
1465	315414	114891
1466	315652	114684
1467	315824	114454
1468	316102	114261
1469	316300	114040
1470	316575	113846
1471	316852	113653
1472	317060	113435
1473	317362	113251
1474	317625	113053
1475	317854	112842
1476	318102	112638
1477	318303	112418
1478	318501	112196
1479	318723	111983
1480	318920	111762
1481	319161	111555
1482	319340	111327
1483	319562	111114
1484	319745	110888
1485	319976	110678
1486	320245	110481
1487	320475	110271
1488	320679	110052
1489	320906	109840
1490	321003	109584
1491	321202	109363
1492	321381	109136
1493	321590	108918
1494	321821	108708
1495	322081	108508
1496	322300	108294
1497	322597	108106
1498	322806	107889
1499	323028	107676
1500	323226	107455
1501	323430	107235
1502	323617	107011
1503	323882	106812
1504	324128	106606
1505	324341	106390
1506	324520	106163
1507	324677	105929
1508	324920	105723
1509	325128	105505
1510	325376	105300
1511	325588	105084
1512	325790	104864
1513	326030	104657
1514	326260	104446
1515	326486	104234
1516	326731	104028
1517	326958	103817
1518	327257	103627
1519	327535	103432
1520	327777	103225
1521	327966	103001
1522	328246	102806
1523	328421	102577
1524	328620	102357
1525	328853	102147
1526	329092	101938
1527	329343	101734
1528	329548	101515
1529	329762	101299
1530	330011	101094
1531	330187	100866
1532	330387	100646
1533	330601	100430
1534	330830	100219
1535	331107	100021
1536	331351	99815
1537	331574	99601
1538	331863	99408
1539	332092	99196
1540	332319	98984
1541	332526	98765
1542	332711	98541
1543	332990	98344
1544	333314	98160
1545	333613	97969
1546	333917	97779
1547	334132	97563
1548	334430	97371
1549	334737	97181
1550	334967	96969
1551	335168	96749
1552	335389	96535
1553	335582	96312
1554	335833	96106
1555	336140	95916
1556	336399	95712
1557	336584	95488
1558	336835	95282
1559	337120	95085
1560	337356	94874
1561	337588	94663
1562	337773	94438
1563	338024	94231
1564	338226	94011
1565	338422	93790
1566	338661	93580
1567	338944	93382
1568	339172	93169
1569	339336	92939
1570	339509	92711
1571	339696	92487
1572	340027	92302
1573	340277	92095
1574	340541	91892
1575	340759	91676
1576	340998	91466
1577	341204	91247
1578	341430	91033
1579	341696	90830
1580	341898	90610
1581	342141	90401
1582	342352	90183
1583	342566	89966
1584	342750	89742
1585	342965	89525
1586	343163	89304
1587	343366	89085
1588	343610	88876
1589	343806	88654
1590	343988	88429
1591	344235	88221
1592	344427	87998
1593	344651	87784
1594	344895	87575
1595	345147	87368
1596	345351	87148
1597	345599	86940
1598	345823	86726
1599	346067	86516
1600	346247	86291
1601	346481	86079
1602	346738	85873
1603	347076	85687
1604	347289	85469
1605	347494	85250
1606	347727	85038
1607	348053	84848
1608	348261	84630
1609	348524	84425
1610	348741	84208
1611	348939	83987
1612	349168	83774
1613	349378	83556
1614	349582	83337
1615	349803	83121
1616	350021	82905
1617	350257	82693
1618	350436	82468
1619	350637	82248
1620	350909	82044
1621	351165	81837
1622	351336	81610
1623	351555	81394
1624	351741	81171
1625	352023	80969
1626	352279	80762
1627	352504	80547
1628	352719	80330
1629	352985	80125
1630	353186	79905
1631	353457	79701
1632	353690	79488
1633	353941	79279
1634	354200	79072
1635	354455	78864
1636	354690	78651
1637	354951	78444
1638	355139	78221
1639	355367	78007
1640	356207	77927
1641	356626	77754
1642	356901	77549
1643	357224	77355
1644	357509	77152
1645	357729	76935
1646	358083	76747
1647	358633	76601
1648	359098	76436
1649	359346	76225
1650	359665	76028
1651	359926	75819
1652	360174	75608
1653	360468	75406
1654	360707	75192
1655	360950	74980
1656	361253	74779
1657	361509	74569
1658	361770	74360
1659	362016	74147
1660	362208	73924
1661	362517	73724
1662	362770	73513
1663	362885	73274
